7
c_custkey|c_name|c_nationkey|q3_annot|q10_annot|q18_annot|q8_annot|
6752|Customer#000006752|17|1|1|1|0|
6753|Customer#000006753|8|0|1|1|1|
6754|Customer#000006754|7|0|1|1|0|
6755|Customer#000006755|6|1|1|1|0|
6756|Customer#000006756|7|0|1|1|0|
6757|Customer#000006757|13|0|1|1|0|
6758|Customer#000006758|18|0|1|1|1|
6759|Customer#000006759|19|0|1|1|0|
6760|Customer#000006760|18|0|1|1|1|
6761|Customer#000006761|1|0|1|1|0|
6762|Customer#000006762|18|0|1|1|1|
6763|Customer#000006763|18|1|1|1|1|
6764|Customer#000006764|16|1|1|1|0|
6765|Customer#000006765|14|1|1|1|0|
6766|Customer#000006766|4|0|1|1|0|
6767|Customer#000006767|21|0|1|1|1|
6768|Customer#000006768|9|1|1|1|1|
6769|Customer#000006769|20|1|1|1|0|
6770|Customer#000006770|12|0|1|1|1|
6771|Customer#000006771|24|0|1|1|0|
6772|Customer#000006772|10|0|1|1|0|
6773|Customer#000006773|7|0|1|1|0|
6774|Customer#000006774|2|0|1|1|0|
6775|Customer#000006775|15|0|1|1|0|
6776|Customer#000006776|18|0|1|1|1|
6777|Customer#000006777|16|1|1|1|0|
6778|Customer#000006778|4|0|1|1|0|
6779|Customer#000006779|18|0|1|1|1|
6780|Customer#000006780|4|0|1|1|0|
6781|Customer#000006781|21|1|1|1|1|
6782|Customer#000006782|18|0|1|1|1|
6783|Customer#000006783|4|0|1|1|0|
6784|Customer#000006784|10|0|1|1|0|
6785|Customer#000006785|5|0|1|1|0|
6786|Customer#000006786|14|0|1|1|0|
6787|Customer#000006787|4|0|1|1|0|
6788|Customer#000006788|12|0|1|1|1|
6789|Customer#000006789|13|0|1|1|0|
6790|Customer#000006790|18|1|1|1|1|
6791|Customer#000006791|24|0|1|1|0|
6792|Customer#000006792|7|1|1|1|0|
6793|Customer#000006793|14|1|1|1|0|
6794|Customer#000006794|21|0|1|1|1|
6795|Customer#000006795|11|0|1|1|0|
6796|Customer#000006796|21|0|1|1|1|
6797|Customer#000006797|2|0|1|1|0|
6798|Customer#000006798|21|0|1|1|1|
6799|Customer#000006799|19|0|1|1|0|
6800|Customer#000006800|24|0|1|1|0|
6801|Customer#000006801|7|1|1|1|0|
6802|Customer#000006802|24|0|1|1|0|
6803|Customer#000006803|6|0|1|1|0|
6804|Customer#000006804|16|0|1|1|0|
6805|Customer#000006805|24|0|1|1|0|
6806|Customer#000006806|3|0|1|1|0|
6807|Customer#000006807|0|0|1|1|0|
6808|Customer#000006808|7|0|1|1|0|
6809|Customer#000006809|19|0|1|1|0|
6810|Customer#000006810|13|1|1|1|0|
6811|Customer#000006811|2|0|1|1|0|
6812|Customer#000006812|12|0|1|1|1|
6813|Customer#000006813|6|0|1|1|0|
6814|Customer#000006814|0|1|1|1|0|
6815|Customer#000006815|23|0|1|1|0|
6816|Customer#000006816|23|0|1|1|0|
6817|Customer#000006817|11|0|1|1|0|
6818|Customer#000006818|18|0|1|1|1|
6819|Customer#000006819|19|0|1|1|0|
6820|Customer#000006820|10|1|1|1|0|
6821|Customer#000006821|14|0|1|1|0|
6822|Customer#000006822|18|0|1|1|1|
6823|Customer#000006823|5|0|1|1|0|
6824|Customer#000006824|14|0|1|1|0|
6825|Customer#000006825|12|1|1|1|1|
6826|Customer#000006826|16|0|1|1|0|
6827|Customer#000006827|5|1|1|1|0|
6828|Customer#000006828|11|0|1|1|0|
6829|Customer#000006829|20|0|1|1|0|
6830|Customer#000006830|6|1|1|1|0|
6831|Customer#000006831|16|0|1|1|0|
6832|Customer#000006832|10|0|1|1|0|
6833|Customer#000006833|13|0|1|1|0|
6834|Customer#000006834|12|0|1|1|1|
6835|Customer#000006835|18|0|1|1|1|
6836|Customer#000006836|9|0|1|1|1|
6837|Customer#000006837|4|0|1|1|0|
6838|Customer#000006838|23|0|1|1|0|
6839|Customer#000006839|19|0|1|1|0|
6840|Customer#000006840|18|0|1|1|1|
6841|Customer#000006841|9|0|1|1|1|
6842|Customer#000006842|9|0|1|1|1|
6843|Customer#000006843|19|0|1|1|0|
6844|Customer#000006844|6|1|1|1|0|
6845|Customer#000006845|19|0|1|1|0|
6846|Customer#000006846|20|1|1|1|0|
6847|Customer#000006847|16|1|1|1|0|
6848|Customer#000006848|8|0|1|1|1|
6849|Customer#000006849|19|0|1|1|0|
6850|Customer#000006850|4|0|1|1|0|
6851|Customer#000006851|12|0|1|1|1|
6852|Customer#000006852|24|0|1|1|0|
6853|Customer#000006853|10|0|1|1|0|
6854|Customer#000006854|5|0|1|1|0|
6855|Customer#000006855|6|0|1|1|0|
6856|Customer#000006856|23|1|1|1|0|
6857|Customer#000006857|23|0|1|1|0|
6858|Customer#000006858|0|0|1|1|0|
6859|Customer#000006859|17|0|1|1|0|
6860|Customer#000006860|4|1|1|1|0|
6861|Customer#000006861|19|0|1|1|0|
6862|Customer#000006862|14|0|1|1|0|
6863|Customer#000006863|1|1|1|1|0|
6864|Customer#000006864|23|0|1|1|0|
6865|Customer#000006865|24|1|1|1|0|
6866|Customer#000006866|6|0|1|1|0|
6867|Customer#000006867|14|0|1|1|0|
6868|Customer#000006868|23|0|1|1|0|
6869|Customer#000006869|14|0|1|1|0|
6870|Customer#000006870|16|1|1|1|0|
6871|Customer#000006871|4|1|1|1|0|
6872|Customer#000006872|14|1|1|1|0|
6873|Customer#000006873|0|0|1|1|0|
6874|Customer#000006874|19|0|1|1|0|
6875|Customer#000006875|10|1|1|1|0|
6876|Customer#000006876|21|0|1|1|1|
6877|Customer#000006877|16|0|1|1|0|
6878|Customer#000006878|14|0|1|1|0|
6879|Customer#000006879|12|0|1|1|1|
6880|Customer#000006880|24|0|1|1|0|
6881|Customer#000006881|18|1|1|1|1|
6882|Customer#000006882|2|0|1|1|0|
6883|Customer#000006883|11|0|1|1|0|
6884|Customer#000006884|11|0|1|1|0|
6885|Customer#000006885|17|1|1|1|0|
6886|Customer#000006886|5|0|1|1|0|
6887|Customer#000006887|0|0|1|1|0|
6888|Customer#000006888|5|1|1|1|0|
6889|Customer#000006889|15|0|1|1|0|
6890|Customer#000006890|7|0|1|1|0|
6891|Customer#000006891|12|0|1|1|1|
6892|Customer#000006892|13|0|1|1|0|
6893|Customer#000006893|3|1|1|1|0|
6894|Customer#000006894|12|1|1|1|1|
6895|Customer#000006895|20|0|1|1|0|
6896|Customer#000006896|24|1|1|1|0|
6897|Customer#000006897|0|0|1|1|0|
6898|Customer#000006898|20|0|1|1|0|
6899|Customer#000006899|0|0|1|1|0|
6900|Customer#000006900|5|0|1|1|0|
6901|Customer#000006901|17|1|1|1|0|
6902|Customer#000006902|6|0|1|1|0|
6903|Customer#000006903|9|0|1|1|1|
6904|Customer#000006904|22|1|1|1|0|
6905|Customer#000006905|11|0|1|1|0|
6906|Customer#000006906|6|1|1|1|0|
6907|Customer#000006907|6|0|1|1|0|
6908|Customer#000006908|18|0|1|1|1|
6909|Customer#000006909|10|1|1|1|0|
6910|Customer#000006910|5|0|1|1|0|
6911|Customer#000006911|6|0|1|1|0|
6912|Customer#000006912|8|1|1|1|1|
6913|Customer#000006913|7|0|1|1|0|
6914|Customer#000006914|21|0|1|1|1|
6915|Customer#000006915|19|0|1|1|0|
6916|Customer#000006916|5|1|1|1|0|
6917|Customer#000006917|6|0|1|1|0|
6918|Customer#000006918|3|0|1|1|0|
6919|Customer#000006919|10|0|1|1|0|
6920|Customer#000006920|0|0|1|1|0|
6921|Customer#000006921|12|0|1|1|1|
6922|Customer#000006922|4|0|1|1|0|
6923|Customer#000006923|7|0|1|1|0|
6924|Customer#000006924|16|0|1|1|0|
6925|Customer#000006925|8|0|1|1|1|
6926|Customer#000006926|22|0|1|1|0|
6927|Customer#000006927|6|0|1|1|0|
6928|Customer#000006928|2|1|1|1|0|
6929|Customer#000006929|12|0|1|1|1|
6930|Customer#000006930|11|1|1|1|0|
6931|Customer#000006931|24|0|1|1|0|
6932|Customer#000006932|19|1|1|1|0|
6933|Customer#000006933|20|0|1|1|0|
6934|Customer#000006934|14|0|1|1|0|
6935|Customer#000006935|3|0|1|1|0|
6936|Customer#000006936|9|0|1|1|1|
6937|Customer#000006937|24|0|1|1|0|
6938|Customer#000006938|15|0|1|1|0|
6939|Customer#000006939|10|0|1|1|0|
6940|Customer#000006940|11|0|1|1|0|
6941|Customer#000006941|4|0|1|1|0|
6942|Customer#000006942|10|0|1|1|0|
6943|Customer#000006943|24|0|1|1|0|
6944|Customer#000006944|8|1|1|1|1|
6945|Customer#000006945|10|0|1|1|0|
6946|Customer#000006946|24|0|1|1|0|
6947|Customer#000006947|24|1|1|1|0|
6948|Customer#000006948|3|0|1|1|0|
6949|Customer#000006949|0|1|1|1|0|
6950|Customer#000006950|16|0|1|1|0|
6951|Customer#000006951|21|0|1|1|1|
6952|Customer#000006952|1|0|1|1|0|
6953|Customer#000006953|4|0|1|1|0|
6954|Customer#000006954|19|0|1|1|0|
6955|Customer#000006955|23|0|1|1|0|
6956|Customer#000006956|19|0|1|1|0|
6957|Customer#000006957|1|0|1|1|0|
6958|Customer#000006958|5|1|1|1|0|
6959|Customer#000006959|13|0|1|1|0|
6960|Customer#000006960|19|0|1|1|0|
6961|Customer#000006961|16|0|1|1|0|
6962|Customer#000006962|5|0|1|1|0|
6963|Customer#000006963|16|1|1|1|0|
6964|Customer#000006964|13|0|1|1|0|
6965|Customer#000006965|15|1|1|1|0|
6966|Customer#000006966|22|0|1|1|0|
6967|Customer#000006967|13|0|1|1|0|
6968|Customer#000006968|5|1|1|1|0|
6969|Customer#000006969|24|0|1|1|0|
6970|Customer#000006970|7|0|1|1|0|
6971|Customer#000006971|15|0|1|1|0|
6972|Customer#000006972|10|0|1|1|0|
6973|Customer#000006973|21|0|1|1|1|
6974|Customer#000006974|23|0|1|1|0|
6975|Customer#000006975|23|0|1|1|0|
6976|Customer#000006976|9|0|1|1|1|
6977|Customer#000006977|8|0|1|1|1|
6978|Customer#000006978|12|0|1|1|1|
6979|Customer#000006979|3|0|1|1|0|
6980|Customer#000006980|11|0|1|1|0|
6981|Customer#000006981|22|0|1|1|0|
6982|Customer#000006982|8|0|1|1|1|
6983|Customer#000006983|22|0|1|1|0|
6984|Customer#000006984|2|1|1|1|0|
6985|Customer#000006985|13|0|1|1|0|
6986|Customer#000006986|23|1|1|1|0|
6987|Customer#000006987|17|1|1|1|0|
6988|Customer#000006988|3|0|1|1|0|
6989|Customer#000006989|23|1|1|1|0|
6990|Customer#000006990|7|0|1|1|0|
6991|Customer#000006991|0|1|1|1|0|
6992|Customer#000006992|23|0|1|1|0|
6993|Customer#000006993|11|0|1|1|0|
6994|Customer#000006994|0|0|1|1|0|
6995|Customer#000006995|16|0|1|1|0|
6996|Customer#000006996|20|0|1|1|0|
6997|Customer#000006997|18|0|1|1|1|
6998|Customer#000006998|15|1|1|1|0|
6999|Customer#000006999|9|0|1|1|1|
7000|Customer#000007000|16|0|1|1|0|
7001|Customer#000007001|10|0|1|1|0|
7002|Customer#000007002|12|1|1|1|1|
7003|Customer#000007003|20|0|1|1|0|
7004|Customer#000007004|24|0|1|1|0|
7005|Customer#000007005|18|0|1|1|1|
7006|Customer#000007006|18|1|1|1|1|
7007|Customer#000007007|18|1|1|1|1|
7008|Customer#000007008|14|0|1|1|0|
7009|Customer#000007009|23|1|1|1|0|
7010|Customer#000007010|3|0|1|1|0|
7011|Customer#000007011|4|0|1|1|0|
7012|Customer#000007012|13|0|1|1|0|
7013|Customer#000007013|0|1|1|1|0|
7014|Customer#000007014|3|0|1|1|0|
7015|Customer#000007015|3|0|1|1|0|
7016|Customer#000007016|19|0|1|1|0|
7017|Customer#000007017|9|0|1|1|1|
7018|Customer#000007018|22|0|1|1|0|
7019|Customer#000007019|6|0|1|1|0|
7020|Customer#000007020|10|0|1|1|0|
7021|Customer#000007021|7|0|1|1|0|
7022|Customer#000007022|4|0|1|1|0|
7023|Customer#000007023|14|0|1|1|0|
7024|Customer#000007024|4|1|1|1|0|
7025|Customer#000007025|10|0|1|1|0|
7026|Customer#000007026|17|0|1|1|0|
7027|Customer#000007027|8|1|1|1|1|
7028|Customer#000007028|12|1|1|1|1|
7029|Customer#000007029|17|0|1|1|0|
7030|Customer#000007030|21|0|1|1|1|
7031|Customer#000007031|8|1|1|1|1|
7032|Customer#000007032|16|1|1|1|0|
7033|Customer#000007033|3|0|1|1|0|
7034|Customer#000007034|22|1|1|1|0|
7035|Customer#000007035|4|0|1|1|0|
7036|Customer#000007036|13|0|1|1|0|
7037|Customer#000007037|23|0|1|1|0|
7038|Customer#000007038|10|0|1|1|0|
7039|Customer#000007039|19|0|1|1|0|
7040|Customer#000007040|19|0|1|1|0|
7041|Customer#000007041|23|1|1|1|0|
7042|Customer#000007042|20|1|1|1|0|
7043|Customer#000007043|18|0|1|1|1|
7044|Customer#000007044|15|0|1|1|0|
7045|Customer#000007045|13|0|1|1|0|
7046|Customer#000007046|20|0|1|1|0|
7047|Customer#000007047|22|0|1|1|0|
7048|Customer#000007048|8|0|1|1|1|
7049|Customer#000007049|8|0|1|1|1|
7050|Customer#000007050|23|0|1|1|0|
7051|Customer#000007051|12|1|1|1|1|
7052|Customer#000007052|3|0|1|1|0|
7053|Customer#000007053|18|0|1|1|1|
7054|Customer#000007054|11|1|1|1|0|
7055|Customer#000007055|11|0|1|1|0|
7056|Customer#000007056|6|0|1|1|0|
7057|Customer#000007057|2|1|1|1|0|
7058|Customer#000007058|22|0|1|1|0|
7059|Customer#000007059|9|0|1|1|1|
7060|Customer#000007060|14|0|1|1|0|
7061|Customer#000007061|22|0|1|1|0|
7062|Customer#000007062|9|0|1|1|1|
7063|Customer#000007063|10|0|1|1|0|
7064|Customer#000007064|18|0|1|1|1|
7065|Customer#000007065|14|1|1|1|0|
7066|Customer#000007066|14|0|1|1|0|
7067|Customer#000007067|22|0|1|1|0|
7068|Customer#000007068|22|0|1|1|0|
7069|Customer#000007069|9|0|1|1|1|
7070|Customer#000007070|2|0|1|1|0|
7071|Customer#000007071|21|0|1|1|1|
7072|Customer#000007072|2|0|1|1|0|
7073|Customer#000007073|0|0|1|1|0|
7074|Customer#000007074|1|0|1|1|0|
7075|Customer#000007075|17|1|1|1|0|
7076|Customer#000007076|23|1|1|1|0|
7077|Customer#000007077|3|0|1|1|0|
7078|Customer#000007078|7|1|1|1|0|
7079|Customer#000007079|21|0|1|1|1|
7080|Customer#000007080|18|0|1|1|1|
7081|Customer#000007081|20|0|1|1|0|
7082|Customer#000007082|21|0|1|1|1|
7083|Customer#000007083|22|0|1|1|0|
7084|Customer#000007084|14|1|1|1|0|
7085|Customer#000007085|23|0|1|1|0|
7086|Customer#000007086|5|0|1|1|0|
7087|Customer#000007087|24|0|1|1|0|
7088|Customer#000007088|14|0|1|1|0|
7089|Customer#000007089|0|0|1|1|0|
7090|Customer#000007090|23|0|1|1|0|
7091|Customer#000007091|12|0|1|1|1|
7092|Customer#000007092|21|0|1|1|1|
7093|Customer#000007093|15|0|1|1|0|
7094|Customer#000007094|23|0|1|1|0|
7095|Customer#000007095|3|0|1|1|0|
7096|Customer#000007096|21|0|1|1|1|
7097|Customer#000007097|6|1|1|1|0|
7098|Customer#000007098|21|1|1|1|1|
7099|Customer#000007099|22|0|1|1|0|
7100|Customer#000007100|23|1|1|1|0|
7101|Customer#000007101|4|0|1|1|0|
7102|Customer#000007102|12|1|1|1|1|
7103|Customer#000007103|10|0|1|1|0|
7104|Customer#000007104|21|0|1|1|1|
7105|Customer#000007105|21|0|1|1|1|
7106|Customer#000007106|15|0|1|1|0|
7107|Customer#000007107|22|1|1|1|0|
7108|Customer#000007108|5|0|1|1|0|
7109|Customer#000007109|9|1|1|1|1|
7110|Customer#000007110|24|0|1|1|0|
7111|Customer#000007111|15|0|1|1|0|
7112|Customer#000007112|24|1|1|1|0|
7113|Customer#000007113|13|0|1|1|0|
7114|Customer#000007114|0|0|1|1|0|
7115|Customer#000007115|5|1|1|1|0|
7116|Customer#000007116|4|0|1|1|0|
7117|Customer#000007117|14|0|1|1|0|
7118|Customer#000007118|5|1|1|1|0|
7119|Customer#000007119|14|0|1|1|0|
7120|Customer#000007120|17|1|1|1|0|
7121|Customer#000007121|19|1|1|1|0|
7122|Customer#000007122|23|0|1|1|0|
7123|Customer#000007123|5|0|1|1|0|
7124|Customer#000007124|11|0|1|1|0|
7125|Customer#000007125|3|1|1|1|0|
7126|Customer#000007126|16|1|1|1|0|
7127|Customer#000007127|17|0|1|1|0|
7128|Customer#000007128|10|1|1|1|0|
7129|Customer#000007129|11|0|1|1|0|
7130|Customer#000007130|24|1|1|1|0|
7131|Customer#000007131|2|1|1|1|0|
7132|Customer#000007132|7|0|1|1|0|
7133|Customer#000007133|11|0|1|1|0|
7134|Customer#000007134|3|0|1|1|0|
7135|Customer#000007135|22|0|1|1|0|
7136|Customer#000007136|22|1|1|1|0|
7137|Customer#000007137|17|0|1|1|0|
7138|Customer#000007138|24|0|1|1|0|
7139|Customer#000007139|15|0|1|1|0|
7140|Customer#000007140|1|0|1|1|0|
7141|Customer#000007141|23|0|1|1|0|
7142|Customer#000007142|19|0|1|1|0|
7143|Customer#000007143|11|1|1|1|0|
7144|Customer#000007144|10|1|1|1|0|
7145|Customer#000007145|14|0|1|1|0|
7146|Customer#000007146|22|1|1|1|0|
7147|Customer#000007147|13|0|1|1|0|
7148|Customer#000007148|20|0|1|1|0|
7149|Customer#000007149|3|1|1|1|0|
7150|Customer#000007150|10|0|1|1|0|
7151|Customer#000007151|17|0|1|1|0|
7152|Customer#000007152|6|1|1|1|0|
7153|Customer#000007153|9|0|1|1|1|
7154|Customer#000007154|2|1|1|1|0|
7155|Customer#000007155|4|0|1|1|0|
7156|Customer#000007156|6|1|1|1|0|
7157|Customer#000007157|6|0|1|1|0|
7158|Customer#000007158|12|0|1|1|1|
7159|Customer#000007159|0|0|1|1|0|
7160|Customer#000007160|6|0|1|1|0|
7161|Customer#000007161|5|1|1|1|0|
7162|Customer#000007162|2|0|1|1|0|
7163|Customer#000007163|13|1|1|1|0|
7164|Customer#000007164|9|0|1|1|1|
7165|Customer#000007165|15|0|1|1|0|
7166|Customer#000007166|4|0|1|1|0|
7167|Customer#000007167|3|0|1|1|0|
7168|Customer#000007168|19|0|1|1|0|
7169|Customer#000007169|19|0|1|1|0|
7170|Customer#000007170|5|1|1|1|0|
7171|Customer#000007171|11|0|1|1|0|
7172|Customer#000007172|5|1|1|1|0|
7173|Customer#000007173|23|0|1|1|0|
7174|Customer#000007174|22|0|1|1|0|
7175|Customer#000007175|21|0|1|1|1|
7176|Customer#000007176|11|0|1|1|0|
7177|Customer#000007177|13|0|1|1|0|
7178|Customer#000007178|10|0|1|1|0|
7179|Customer#000007179|23|0|1|1|0|
7180|Customer#000007180|13|1|1|1|0|
7181|Customer#000007181|20|0|1|1|0|
7182|Customer#000007182|12|0|1|1|1|
7183|Customer#000007183|23|0|1|1|0|
7184|Customer#000007184|16|0|1|1|0|
7185|Customer#000007185|8|0|1|1|1|
7186|Customer#000007186|21|0|1|1|1|
7187|Customer#000007187|9|0|1|1|1|
7188|Customer#000007188|2|1|1|1|0|
7189|Customer#000007189|24|0|1|1|0|
7190|Customer#000007190|16|0|1|1|0|
7191|Customer#000007191|6|0|1|1|0|
7192|Customer#000007192|6|0|1|1|0|
7193|Customer#000007193|6|0|1|1|0|
7194|Customer#000007194|22|0|1|1|0|
7195|Customer#000007195|15|0|1|1|0|
7196|Customer#000007196|1|0|1|1|0|
7197|Customer#000007197|24|0|1|1|0|
7198|Customer#000007198|12|0|1|1|1|
7199|Customer#000007199|5|0|1|1|0|
7200|Customer#000007200|5|0|1|1|0|
7201|Customer#000007201|10|1|1|1|0|
7202|Customer#000007202|4|0|1|1|0|
7203|Customer#000007203|21|0|1|1|1|
7204|Customer#000007204|13|0|1|1|0|
7205|Customer#000007205|1|0|1|1|0|
7206|Customer#000007206|13|0|1|1|0|
7207|Customer#000007207|5|1|1|1|0|
7208|Customer#000007208|11|0|1|1|0|
7209|Customer#000007209|19|1|1|1|0|
7210|Customer#000007210|2|0|1|1|0|
7211|Customer#000007211|19|1|1|1|0|
7212|Customer#000007212|10|0|1|1|0|
7213|Customer#000007213|17|1|1|1|0|
7214|Customer#000007214|7|0|1|1|0|
7215|Customer#000007215|5|0|1|1|0|
7216|Customer#000007216|21|0|1|1|1|
7217|Customer#000007217|9|0|1|1|1|
7218|Customer#000007218|19|0|1|1|0|
7219|Customer#000007219|6|0|1|1|0|
7220|Customer#000007220|16|0|1|1|0|
7221|Customer#000007221|15|0|1|1|0|
7222|Customer#000007222|4|0|1|1|0|
7223|Customer#000007223|13|1|1|1|0|
7224|Customer#000007224|8|0|1|1|1|
7225|Customer#000007225|4|0|1|1|0|
7226|Customer#000007226|19|1|1|1|0|
7227|Customer#000007227|10|0|1|1|0|
7228|Customer#000007228|15|0|1|1|0|
7229|Customer#000007229|11|0|1|1|0|
7230|Customer#000007230|24|0|1|1|0|
7231|Customer#000007231|13|1|1|1|0|
7232|Customer#000007232|0|1|1|1|0|
7233|Customer#000007233|6|1|1|1|0|
7234|Customer#000007234|2|0|1|1|0|
7235|Customer#000007235|1|0|1|1|0|
7236|Customer#000007236|20|0|1|1|0|
7237|Customer#000007237|23|1|1|1|0|
7238|Customer#000007238|13|0|1|1|0|
7239|Customer#000007239|4|0|1|1|0|
7240|Customer#000007240|17|1|1|1|0|
7241|Customer#000007241|10|1|1|1|0|
7242|Customer#000007242|14|0|1|1|0|
7243|Customer#000007243|11|0|1|1|0|
7244|Customer#000007244|8|0|1|1|1|
7245|Customer#000007245|11|0|1|1|0|
7246|Customer#000007246|21|0|1|1|1|
7247|Customer#000007247|6|0|1|1|0|
7248|Customer#000007248|4|1|1|1|0|
7249|Customer#000007249|13|1|1|1|0|
7250|Customer#000007250|6|0|1|1|0|
7251|Customer#000007251|24|0|1|1|0|
7252|Customer#000007252|18|0|1|1|1|
7253|Customer#000007253|20|0|1|1|0|
7254|Customer#000007254|0|1|1|1|0|
7255|Customer#000007255|9|0|1|1|1|
7256|Customer#000007256|0|0|1|1|0|
7257|Customer#000007257|20|0|1|1|0|
7258|Customer#000007258|22|0|1|1|0|
7259|Customer#000007259|6|0|1|1|0|
7260|Customer#000007260|21|0|1|1|1|
7261|Customer#000007261|23|0|1|1|0|
7262|Customer#000007262|13|0|1|1|0|
7263|Customer#000007263|3|0|1|1|0|
7264|Customer#000007264|19|0|1|1|0|
7265|Customer#000007265|4|0|1|1|0|
7266|Customer#000007266|14|0|1|1|0|
7267|Customer#000007267|4|1|1|1|0|
7268|Customer#000007268|1|0|1|1|0|
7269|Customer#000007269|12|0|1|1|1|
7270|Customer#000007270|2|0|1|1|0|
7271|Customer#000007271|2|0|1|1|0|
7272|Customer#000007272|4|0|1|1|0|
7273|Customer#000007273|20|0|1|1|0|
7274|Customer#000007274|6|0|1|1|0|
7275|Customer#000007275|22|1|1|1|0|
7276|Customer#000007276|17|0|1|1|0|
7277|Customer#000007277|14|0|1|1|0|
7278|Customer#000007278|0|0|1|1|0|
7279|Customer#000007279|3|1|1|1|0|
7280|Customer#000007280|2|0|1|1|0|
7281|Customer#000007281|4|0|1|1|0|
7282|Customer#000007282|13|1|1|1|0|
7283|Customer#000007283|15|0|1|1|0|
7284|Customer#000007284|17|0|1|1|0|
7285|Customer#000007285|18|0|1|1|1|
7286|Customer#000007286|23|0|1|1|0|
7287|Customer#000007287|4|0|1|1|0|
7288|Customer#000007288|24|0|1|1|0|
7289|Customer#000007289|2|0|1|1|0|
7290|Customer#000007290|23|0|1|1|0|
7291|Customer#000007291|3|0|1|1|0|
7292|Customer#000007292|7|1|1|1|0|
7293|Customer#000007293|7|0|1|1|0|
7294|Customer#000007294|3|0|1|1|0|
7295|Customer#000007295|10|0|1|1|0|
7296|Customer#000007296|14|1|1|1|0|
7297|Customer#000007297|21|1|1|1|1|
7298|Customer#000007298|23|1|1|1|0|
7299|Customer#000007299|16|0|1|1|0|
7300|Customer#000007300|24|0|1|1|0|
7301|Customer#000007301|1|0|1|1|0|
7302|Customer#000007302|2|0|1|1|0|
7303|Customer#000007303|13|0|1|1|0|
7304|Customer#000007304|6|0|1|1|0|
7305|Customer#000007305|0|0|1|1|0|
7306|Customer#000007306|22|0|1|1|0|
7307|Customer#000007307|16|0|1|1|0|
7308|Customer#000007308|9|0|1|1|1|
7309|Customer#000007309|6|0|1|1|0|
7310|Customer#000007310|5|0|1|1|0|
7311|Customer#000007311|15|0|1|1|0|
7312|Customer#000007312|7|0|1|1|0|
7313|Customer#000007313|11|0|1|1|0|
7314|Customer#000007314|3|0|1|1|0|
7315|Customer#000007315|15|0|1|1|0|
7316|Customer#000007316|13|0|1|1|0|
7317|Customer#000007317|23|0|1|1|0|
7318|Customer#000007318|11|0|1|1|0|
7319|Customer#000007319|4|0|1|1|0|
7320|Customer#000007320|24|1|1|1|0|
7321|Customer#000007321|18|1|1|1|1|
7322|Customer#000007322|13|1|1|1|0|
7323|Customer#000007323|6|0|1|1|0|
7324|Customer#000007324|4|0|1|1|0|
7325|Customer#000007325|2|0|1|1|0|
7326|Customer#000007326|8|0|1|1|1|
7327|Customer#000007327|12|1|1|1|1|
7328|Customer#000007328|21|0|1|1|1|
7329|Customer#000007329|12|0|1|1|1|
7330|Customer#000007330|24|0|1|1|0|
7331|Customer#000007331|18|0|1|1|1|
7332|Customer#000007332|16|0|1|1|0|
7333|Customer#000007333|11|1|1|1|0|
7334|Customer#000007334|3|1|1|1|0|
7335|Customer#000007335|8|1|1|1|1|
7336|Customer#000007336|0|0|1|1|0|
7337|Customer#000007337|1|0|1|1|0|
7338|Customer#000007338|17|0|1|1|0|
7339|Customer#000007339|10|0|1|1|0|
7340|Customer#000007340|10|0|1|1|0|
7341|Customer#000007341|14|1|1|1|0|
7342|Customer#000007342|21|1|1|1|1|
7343|Customer#000007343|17|0|1|1|0|
7344|Customer#000007344|13|0|1|1|0|
7345|Customer#000007345|8|0|1|1|1|
7346|Customer#000007346|20|0|1|1|0|
7347|Customer#000007347|22|0|1|1|0|
7348|Customer#000007348|16|0|1|1|0|
7349|Customer#000007349|3|0|1|1|0|
7350|Customer#000007350|15|0|1|1|0|
7351|Customer#000007351|20|0|1|1|0|
7352|Customer#000007352|10|0|1|1|0|
7353|Customer#000007353|2|0|1|1|0|
7354|Customer#000007354|5|0|1|1|0|
7355|Customer#000007355|12|0|1|1|1|
7356|Customer#000007356|11|0|1|1|0|
7357|Customer#000007357|8|0|1|1|1|
7358|Customer#000007358|7|0|1|1|0|
7359|Customer#000007359|9|0|1|1|1|
7360|Customer#000007360|3|0|1|1|0|
7361|Customer#000007361|7|0|1|1|0|
7362|Customer#000007362|3|0|1|1|0|
7363|Customer#000007363|7|1|1|1|0|
7364|Customer#000007364|2|0|1|1|0|
7365|Customer#000007365|11|0|1|1|0|
7366|Customer#000007366|4|0|1|1|0|
7367|Customer#000007367|4|1|1|1|0|
7368|Customer#000007368|18|1|1|1|1|
7369|Customer#000007369|4|0|1|1|0|
7370|Customer#000007370|17|0|1|1|0|
7371|Customer#000007371|6|0|1|1|0|
7372|Customer#000007372|3|0|1|1|0|
7373|Customer#000007373|19|1|1|1|0|
7374|Customer#000007374|10|0|1|1|0|
7375|Customer#000007375|1|0|1|1|0|
7376|Customer#000007376|5|0|1|1|0|
7377|Customer#000007377|14|0|1|1|0|
7378|Customer#000007378|10|0|1|1|0|
7379|Customer#000007379|15|0|1|1|0|
7380|Customer#000007380|17|1|1|1|0|
7381|Customer#000007381|20|0|1|1|0|
7382|Customer#000007382|1|0|1|1|0|
7383|Customer#000007383|8|0|1|1|1|
7384|Customer#000007384|3|0|1|1|0|
7385|Customer#000007385|8|0|1|1|1|
