5
ps_partkey|ps_suppkey|ps_supplycost|q9_annot1|q9_annot2|
9833|352|952.44|1|952|
9833|611|712.60|1|713|
9833|834|111.42|1|111|
9834|94|631.35|1|631|
9834|353|917.12|1|917|
9834|612|505.35|1|505|
9834|835|801.51|1|802|
9835|95|937.94|1|938|
9835|354|790.62|1|791|
9835|613|308.72|1|309|
9835|836|28.99|1|29|
9836|96|317.35|1|317|
9836|355|166.61|1|167|
9836|614|230.24|1|230|
9836|837|126.73|1|127|
9837|97|791.01|1|791|
9837|356|998.66|1|999|
9837|615|413.85|1|414|
9837|838|674.14|1|674|
9838|98|907.95|1|908|
9838|357|351.57|1|352|
9838|616|941.00|1|941|
9838|839|706.01|1|706|
9839|99|226.31|1|226|
9839|358|683.60|1|684|
9839|617|838.15|1|838|
9839|840|387.01|1|387|
9840|100|58.85|1|59|
9840|359|258.70|1|259|
9840|618|461.93|1|462|
9840|841|930.94|1|931|
9841|101|844.12|1|844|
9841|360|366.37|1|366|
9841|619|971.72|1|972|
9841|842|615.42|1|615|
9842|102|484.17|1|484|
9842|361|706.50|1|707|
9842|620|245.67|1|246|
9842|843|197.06|1|197|
9843|103|777.45|1|777|
9843|362|815.57|1|816|
9843|621|124.37|1|124|
9843|844|374.98|1|375|
9844|104|257.28|1|257|
9844|363|607.50|1|608|
9844|622|592.52|1|593|
9844|845|613.78|1|614|
9845|105|200.74|1|201|
9845|364|464.16|1|464|
9845|623|172.62|1|173|
9845|846|669.77|1|670|
9846|106|139.66|1|140|
9846|365|916.40|1|916|
9846|624|379.11|1|379|
9846|847|410.78|1|411|
9847|107|917.22|1|917|
9847|366|269.13|1|269|
9847|625|964.01|1|964|
9847|848|222.94|1|223|
9848|108|259.97|1|260|
9848|367|880.83|1|881|
9848|626|76.07|1|76|
9848|849|508.03|1|508|
9849|109|468.42|1|468|
9849|368|805.98|1|806|
9849|627|763.07|1|763|
9849|850|69.14|1|69|
9850|110|168.27|1|168|
9850|369|159.40|1|159|
9850|628|977.69|1|978|
9850|851|848.09|1|848|
9851|111|814.48|1|814|
9851|370|716.54|1|717|
9851|629|50.44|1|50|
9851|852|632.30|1|632|
9852|112|512.51|1|513|
9852|371|622.93|1|623|
9852|630|174.06|1|174|
9852|853|807.98|1|808|
9853|113|235.82|1|236|
9853|372|631.87|1|632|
9853|631|584.62|1|585|
9853|854|521.23|1|521|
9854|114|541.65|1|542|
9854|373|771.00|1|771|
9854|632|278.39|1|278|
9854|855|660.99|1|661|
9855|115|839.45|1|839|
9855|374|827.97|1|828|
9855|633|743.35|1|743|
9855|856|717.95|1|718|
9856|116|147.34|1|147|
9856|375|103.45|1|103|
9856|634|614.22|1|614|
9856|857|53.55|1|54|
9857|117|831.31|1|831|
9857|376|852.51|1|853|
9857|635|655.98|1|656|
9857|858|675.10|1|675|
9858|118|148.20|1|148|
9858|377|458.86|1|459|
9858|636|11.93|1|12|
9858|859|159.53|1|160|
9859|119|512.91|1|513|
9859|378|206.93|1|207|
9859|637|550.30|1|550|
9859|860|916.46|1|916|
9860|120|478.46|1|478|
9860|379|628.59|1|629|
9860|638|366.13|1|366|
9860|861|252.16|1|252|
9861|121|614.59|1|615|
9861|380|983.16|1|983|
9861|639|550.34|1|550|
9861|862|874.21|1|874|
9862|122|8.95|1|9|
9862|381|862.88|1|863|
9862|640|10.88|1|11|
9862|863|966.30|1|966|
9863|123|128.20|1|128|
9863|382|991.35|1|991|
9863|641|374.89|1|375|
9863|864|301.47|1|301|
9864|124|922.47|1|922|
9864|383|559.43|1|559|
9864|642|981.93|1|982|
9864|865|221.45|1|221|
9865|125|909.43|1|909|
9865|384|124.49|1|124|
9865|643|660.56|1|661|
9865|866|844.68|1|845|
9866|126|67.95|1|68|
9866|385|361.75|1|362|
9866|644|285.75|1|286|
9866|867|334.93|1|335|
9867|127|43.06|1|43|
9867|386|661.54|1|662|
9867|645|799.42|1|799|
9867|868|596.35|1|596|
9868|128|215.42|1|215|
9868|387|342.93|1|343|
9868|646|589.54|1|590|
9868|869|372.51|1|373|
9869|129|90.72|1|91|
9869|388|456.08|1|456|
9869|647|206.75|1|207|
9869|870|561.64|1|562|
9870|130|576.28|1|576|
9870|389|326.20|1|326|
9870|648|175.94|1|176|
9870|871|566.30|1|566|
9871|131|867.32|1|867|
9871|390|819.48|1|819|
9871|649|874.93|1|875|
9871|872|136.21|1|136|
9872|132|736.71|1|737|
9872|391|404.47|1|404|
9872|650|943.79|1|944|
9872|873|850.79|1|851|
9873|133|923.13|1|923|
9873|392|703.11|1|703|
9873|651|140.08|1|140|
9873|874|191.26|1|191|
9874|134|118.70|1|119|
9874|393|271.12|1|271|
9874|652|485.92|1|486|
9874|875|906.39|1|906|
9875|135|639.30|1|639|
9875|394|607.15|1|607|
9875|653|740.66|1|741|
9875|876|270.18|1|270|
9876|136|146.23|1|146|
9876|395|429.76|1|430|
9876|654|371.15|1|371|
9876|877|917.63|1|918|
9877|137|256.36|1|256|
9877|396|199.22|1|199|
9877|655|890.33|1|890|
9877|878|378.87|1|379|
9878|138|482.33|1|482|
9878|397|802.53|1|803|
9878|656|822.59|1|823|
9878|879|821.59|1|822|
9879|139|422.98|1|423|
9879|398|284.47|1|284|
9879|657|50.82|1|51|
9879|880|217.86|1|218|
9880|140|653.49|1|653|
9880|399|400.13|1|400|
9880|658|839.78|1|840|
9880|881|196.77|1|197|
9881|141|44.34|1|44|
9881|400|235.71|1|236|
9881|659|763.21|1|763|
9881|882|385.69|1|386|
9882|142|401.78|1|402|
9882|401|739.76|1|740|
9882|660|658.71|1|659|
9882|883|201.15|1|201|
9883|143|909.73|1|910|
9883|402|246.61|1|247|
9883|661|170.32|1|170|
9883|884|210.63|1|211|
9884|144|698.91|1|699|
9884|403|526.97|1|527|
9884|662|788.31|1|788|
9884|885|683.88|1|684|
9885|145|816.51|1|817|
9885|404|969.41|1|969|
9885|663|279.93|1|280|
9885|886|592.00|1|592|
9886|146|439.47|1|439|
9886|405|697.13|1|697|
9886|664|517.38|1|517|
9886|887|729.34|1|729|
9887|147|920.93|1|921|
9887|406|660.52|1|661|
9887|665|553.81|1|554|
9887|888|400.01|1|400|
9888|148|817.86|1|818|
9888|407|633.89|1|634|
9888|666|614.15|1|614|
9888|889|358.69|1|359|
9889|149|596.84|1|597|
9889|408|357.27|1|357|
9889|667|855.95|1|856|
9889|890|513.94|1|514|
9890|150|888.60|1|889|
9890|409|743.20|1|743|
9890|668|670.26|1|670|
9890|891|492.68|1|493|
9891|151|107.94|1|108|
9891|410|251.12|1|251|
9891|669|951.53|1|952|
9891|892|519.68|1|520|
9892|152|495.82|1|496|
9892|411|723.78|1|724|
9892|670|802.51|1|803|
9892|893|459.07|1|459|
9893|153|319.53|1|320|
9893|412|851.95|1|852|
9893|671|165.31|1|165|
9893|894|373.35|1|373|
9894|154|239.80|1|240|
9894|413|564.02|1|564|
9894|672|191.43|1|191|
9894|895|310.63|1|311|
9895|155|800.87|1|801|
9895|414|781.24|1|781|
9895|673|609.43|1|609|
9895|896|826.90|1|827|
9896|156|756.28|1|756|
9896|415|602.96|1|603|
9896|674|226.56|1|227|
9896|897|156.95|1|157|
9897|157|887.58|1|888|
9897|416|613.56|1|614|
9897|675|624.95|1|625|
9897|898|757.30|1|757|
9898|158|97.96|1|98|
9898|417|279.38|1|279|
9898|676|506.87|1|507|
9898|899|261.11|1|261|
9899|159|318.57|1|319|
9899|418|697.94|1|698|
9899|677|94.54|1|95|
9899|900|731.18|1|731|
9900|160|720.17|1|720|
9900|419|225.40|1|225|
9900|678|322.54|1|323|
9900|901|788.38|1|788|
9901|161|184.20|1|184|
9901|420|128.79|1|129|
9901|679|978.04|1|978|
9901|902|493.29|1|493|
9902|162|524.83|1|525|
9902|421|791.79|1|792|
9902|680|5.17|1|5|
9902|903|407.12|1|407|
9903|163|139.96|1|140|
9903|422|975.16|1|975|
9903|681|38.02|1|38|
9903|904|254.22|1|254|
9904|164|107.60|1|108|
9904|423|421.43|1|421|
9904|682|241.51|1|242|
9904|905|901.64|1|902|
9905|165|193.45|1|193|
9905|424|850.26|1|850|
9905|683|738.88|1|739|
9905|906|301.36|1|301|
9906|166|861.44|1|861|
9906|425|848.29|1|848|
9906|684|553.22|1|553|
9906|907|908.16|1|908|
9907|167|837.97|1|838|
9907|426|40.70|1|41|
9907|685|946.72|1|947|
9907|908|487.03|1|487|
9908|168|434.02|1|434|
9908|427|136.26|1|136|
9908|686|569.28|1|569|
9908|909|607.49|1|607|
9909|169|914.45|1|914|
9909|428|669.90|1|670|
9909|687|450.90|1|451|
9909|910|708.45|1|708|
9910|170|682.07|1|682|
9910|429|128.65|1|129|
9910|688|563.46|1|563|
9910|911|970.80|1|971|
9911|171|634.84|1|635|
9911|430|662.06|1|662|
9911|689|485.48|1|485|
9911|912|660.05|1|660|
9912|172|535.30|1|535|
9912|431|11.57|1|12|
9912|690|865.95|1|866|
9912|913|798.59|1|799|
9913|173|487.67|1|488|
9913|432|591.91|1|592|
9913|691|433.50|1|434|
9913|914|780.16|1|780|
9914|174|482.98|1|483|
9914|433|732.02|1|732|
9914|692|502.52|1|503|
9914|915|350.59|1|351|
9915|175|910.62|1|911|
9915|434|272.78|1|273|
9915|693|488.66|1|489|
9915|916|471.58|1|472|
9916|176|726.42|1|726|
9916|435|320.81|1|321|
9916|694|383.71|1|384|
9916|917|344.54|1|345|
9917|177|735.42|1|735|
9917|436|707.57|1|708|
9917|695|232.08|1|232|
9917|918|667.60|1|668|
9918|178|306.07|1|306|
9918|437|458.81|1|459|
9918|696|68.57|1|69|
9918|919|625.61|1|626|
9919|179|159.38|1|159|
9919|438|564.82|1|565|
9919|697|647.84|1|648|
9919|920|798.51|1|799|
9920|180|238.15|1|238|
9920|439|743.01|1|743|
9920|698|449.55|1|450|
9920|921|320.32|1|320|
9921|181|492.82|1|493|
9921|440|247.98|1|248|
9921|699|128.55|1|129|
9921|922|274.75|1|275|
9922|182|331.22|1|331|
9922|441|628.51|1|629|
9922|700|46.73|1|47|
9922|923|25.33|1|25|
9923|183|422.93|1|423|
9923|442|563.73|1|564|
9923|701|208.04|1|208|
9923|924|446.64|1|447|
9924|184|157.44|1|157|
9924|443|978.75|1|979|
9924|702|333.42|1|333|
9924|925|193.23|1|193|
9925|185|473.54|1|474|
9925|444|925.09|1|925|
9925|703|674.07|1|674|
9925|926|646.25|1|646|
9926|186|8.63|1|9|
9926|445|394.20|1|394|
9926|704|89.07|1|89|
9926|927|533.58|1|534|
9927|187|828.81|1|829|
9927|446|918.25|1|918|
9927|705|505.76|1|506|
9927|928|745.83|1|746|
9928|188|470.12|1|470|
9928|447|438.19|1|438|
9928|706|240.05|1|240|
9928|929|972.45|1|972|
9929|189|554.81|1|555|
9929|448|230.87|1|231|
9929|707|324.34|1|324|
9929|930|758.00|1|758|
9930|190|275.64|1|276|
9930|449|460.57|1|461|
9930|708|715.82|1|716|
9930|931|809.28|1|809|
9931|191|19.08|1|19|
9931|450|288.10|1|288|
9931|709|160.92|1|161|
9931|932|905.14|1|905|
9932|192|887.87|1|888|
9932|451|458.06|1|458|
9932|710|490.58|1|491|
9932|933|604.48|1|604|
9933|193|979.79|1|980|
9933|452|945.04|1|945|
9933|711|207.45|1|207|
9933|934|576.31|1|576|
9934|194|963.78|1|964|
9934|453|549.48|1|549|
9934|712|498.79|1|499|
9934|935|267.05|1|267|
9935|195|508.12|1|508|
9935|454|662.01|1|662|
9935|713|663.46|1|663|
9935|936|753.83|1|754|
9936|196|420.53|1|421|
9936|455|161.07|1|161|
9936|714|978.24|1|978|
9936|937|16.24|1|16|
9937|197|332.67|1|333|
9937|456|8.57|1|9|
9937|715|517.84|1|518|
9937|938|875.91|1|876|
9938|198|929.38|1|929|
9938|457|818.70|1|819|
9938|716|831.20|1|831|
9938|939|249.69|1|250|
9939|199|904.33|1|904|
9939|458|455.30|1|455|
9939|717|92.23|1|92|
9939|940|54.66|1|55|
9940|200|249.41|1|249|
9940|459|217.55|1|218|
9940|718|181.73|1|182|
9940|941|957.40|1|957|
9941|201|298.59|1|299|
9941|460|571.40|1|571|
9941|719|246.89|1|247|
9941|942|665.08|1|665|
9942|202|73.12|1|73|
9942|461|428.61|1|429|
9942|720|975.21|1|975|
9942|943|834.47|1|834|
9943|203|368.76|1|369|
9943|462|149.09|1|149|
9943|721|459.16|1|459|
9943|944|774.21|1|774|
9944|204|279.40|1|279|
9944|463|866.80|1|867|
9944|722|73.90|1|74|
9944|945|71.98|1|72|
9945|205|656.80|1|657|
9945|464|34.38|1|34|
9945|723|574.74|1|575|
9945|946|609.28|1|609|
9946|206|762.11|1|762|
9946|465|732.17|1|732|
9946|724|81.16|1|81|
9946|947|419.38|1|419|
9947|207|461.15|1|461|
9947|466|468.25|1|468|
9947|725|933.71|1|934|
9947|948|701.82|1|702|
9948|208|540.44|1|540|
9948|467|366.71|1|367|
9948|726|639.84|1|640|
9948|949|631.09|1|631|
9949|209|58.47|1|58|
9949|468|4.89|1|5|
9949|727|483.87|1|484|
9949|950|678.91|1|679|
9950|210|65.82|1|66|
9950|469|534.02|1|534|
9950|728|467.47|1|467|
9950|951|646.82|1|647|
9951|211|10.52|1|11|
9951|470|269.74|1|270|
9951|729|217.86|1|218|
9951|952|796.60|1|797|
9952|212|635.26|1|635|
9952|471|576.76|1|577|
9952|730|515.89|1|516|
9952|953|481.25|1|481|
9953|213|303.04|1|303|
9953|472|463.67|1|464|
9953|731|963.86|1|964|
9953|954|368.00|1|368|
9954|214|501.60|1|502|
9954|473|4.94|1|5|
9954|732|411.17|1|411|
9954|955|839.67|1|840|
9955|215|406.03|1|406|
9955|474|108.82|1|109|
9955|733|66.32|1|66|
9955|956|586.33|1|586|
9956|216|620.82|1|621|
9956|475|766.58|1|767|
9956|734|858.91|1|859|
9956|957|986.01|1|986|
9957|217|44.47|1|44|
9957|476|431.59|1|432|
9957|735|135.64|1|136|
9957|958|222.35|1|222|
9958|218|170.38|1|170|
9958|477|693.85|1|694|
9958|736|387.71|1|388|
9958|959|298.86|1|299|
9959|219|670.66|1|671|
9959|478|138.90|1|139|
9959|737|62.34|1|62|
9959|960|882.23|1|882|
9960|220|413.78|1|414|
9960|479|572.08|1|572|
9960|738|688.06|1|688|
9960|961|983.03|1|983|
9961|221|161.71|1|162|
9961|480|815.59|1|816|
9961|739|383.18|1|383|
9961|962|873.05|1|873|
9962|222|304.61|1|305|
9962|481|843.93|1|844|
9962|740|253.95|1|254|
9962|963|777.48|1|777|
9963|223|471.36|1|471|
9963|482|244.24|1|244|
9963|741|242.18|1|242|
9963|964|656.77|1|657|
9964|224|824.75|1|825|
9964|483|637.42|1|637|
9964|742|993.39|1|993|
9964|965|614.82|1|615|
9965|225|604.57|1|605|
9965|484|404.79|1|405|
9965|743|351.53|1|352|
9965|966|628.54|1|629|
9966|226|85.01|1|85|
9966|485|492.96|1|493|
9966|744|696.18|1|696|
9966|967|333.57|1|334|
9967|227|772.95|1|773|
9967|486|115.51|1|116|
9967|745|579.66|1|580|
9967|968|618.92|1|619|
9968|228|389.86|1|390|
9968|487|184.87|1|185|
9968|746|388.99|1|389|
9968|969|245.08|1|245|
9969|229|255.16|1|255|
9969|488|995.77|1|996|
9969|747|768.72|1|769|
9969|970|443.54|1|444|
9970|230|295.27|1|295|
9970|489|832.07|1|832|
9970|748|775.33|1|775|
9970|971|978.15|1|978|
9971|231|555.04|1|555|
9971|490|73.10|1|73|
9971|749|66.32|1|66|
9971|972|221.43|1|221|
9972|232|46.73|1|47|
9972|491|356.26|1|356|
9972|750|845.68|1|846|
9972|973|41.18|1|41|
9973|233|212.51|1|213|
9973|492|403.76|1|404|
9973|751|988.42|1|988|
9973|974|766.00|1|766|
9974|234|656.97|1|657|
9974|493|979.46|1|979|
9974|752|423.71|1|424|
9974|975|143.81|1|144|
9975|235|221.25|1|221|
9975|494|574.14|1|574|
9975|753|354.69|1|355|
9975|976|641.36|1|641|
9976|236|754.18|1|754|
9976|495|259.43|1|259|
9976|754|837.77|1|838|
9976|977|377.71|1|378|
9977|237|809.19|1|809|
9977|496|834.72|1|835|
9977|755|377.66|1|378|
9977|978|633.60|1|634|
9978|238|394.02|1|394|
9978|497|69.43|1|69|
9978|756|258.44|1|258|
9978|979|867.77|1|868|
9979|239|21.43|1|21|
9979|498|856.67|1|857|
9979|757|512.13|1|512|
9979|980|116.84|1|117|
9980|240|706.49|1|706|
9980|499|948.49|1|948|
9980|758|329.00|1|329|
9980|981|152.07|1|152|
9981|241|772.66|1|773|
9981|500|302.94|1|303|
9981|759|782.76|1|783|
9981|982|181.62|1|182|
9982|242|175.86|1|176|
9982|501|806.57|1|807|
9982|760|698.76|1|699|
9982|983|66.27|1|66|
9983|243|413.79|1|414|
9983|502|711.88|1|712|
9983|761|715.22|1|715|
9983|984|990.76|1|991|
9984|244|284.60|1|285|
9984|503|227.14|1|227|
9984|762|592.19|1|592|
9984|985|851.84|1|852|
9985|245|84.83|1|85|
9985|504|343.46|1|343|
9985|763|497.38|1|497|
9985|986|982.06|1|982|
9986|246|155.82|1|156|
9986|505|735.11|1|735|
9986|764|425.91|1|426|
9986|987|58.01|1|58|
9987|247|394.34|1|394|
9987|506|459.73|1|460|
9987|765|645.00|1|645|
9987|988|562.37|1|562|
9988|248|810.42|1|810|
9988|507|471.44|1|471|
9988|766|534.22|1|534|
9988|989|483.93|1|484|
9989|249|219.84|1|220|
9989|508|802.82|1|803|
9989|767|709.64|1|710|
9989|990|824.43|1|824|
9990|250|498.19|1|498|
9990|509|599.53|1|600|
9990|768|568.69|1|569|
9990|991|43.70|1|44|
9991|251|253.15|1|253|
9991|510|106.92|1|107|
9991|769|102.24|1|102|
9991|992|691.41|1|691|
9992|252|411.20|1|411|
9992|511|206.79|1|207|
9992|770|145.24|1|145|
9992|993|323.84|1|324|
9993|253|915.43|1|915|
9993|512|135.08|1|135|
9993|771|757.02|1|757|
9993|994|717.90|1|718|
9994|254|310.97|1|311|
9994|513|875.94|1|876|
9994|772|761.91|1|762|
9994|995|112.17|1|112|
9995|255|494.45|1|494|
9995|514|682.85|1|683|
9995|773|318.55|1|319|
9995|996|301.32|1|301|
9996|256|533.88|1|534|
9996|515|48.76|1|49|
9996|774|598.02|1|598|
9996|997|459.43|1|459|
9997|257|971.91|1|972|
9997|516|397.37|1|397|
9997|775|415.78|1|416|
9997|998|160.89|1|161|
9998|258|172.04|1|172|
9998|517|675.98|1|676|
9998|776|728.20|1|728|
9998|999|191.87|1|192|
9999|259|382.57|1|383|
9999|518|406.89|1|407|
9999|777|635.08|1|635|
9999|1000|194.50|1|195|
10000|1|563.61|1|564|
10000|260|204.68|1|205|
10000|519|807.31|1|807|
10000|778|85.16|1|85|
10001|2|12.18|1|12|
10001|262|239.92|1|240|
10001|522|568.60|1|569|
10001|782|228.15|1|228|
10002|3|529.58|1|530|
10002|263|776.48|1|776|
10002|523|519.55|1|520|
10002|783|64.29|1|64|
10003|4|787.97|1|788|
10003|264|733.96|1|734|
10003|524|150.43|1|150|
10003|784|986.63|1|987|
10004|5|911.26|1|911|
10004|265|42.63|1|43|
10004|525|429.78|1|430|
10004|785|648.74|1|649|
10005|6|496.38|1|496|
10005|266|267.71|1|268|
10005|526|113.59|1|114|
10005|786|258.95|1|259|
10006|7|748.62|1|749|
10006|267|754.11|1|754|
10006|527|216.02|1|216|
10006|787|562.44|1|562|
10007|8|554.10|1|554|
10007|268|280.88|1|281|
10007|528|642.99|1|643|
10007|788|643.88|1|644|
10008|9|644.54|1|645|
10008|269|755.28|1|755|
10008|529|875.32|1|875|
10008|789|328.02|1|328|
10009|10|701.78|1|702|
10009|270|832.82|1|833|
10009|530|402.35|1|402|
10009|790|185.82|1|186|
10010|11|379.36|1|379|
10010|271|428.49|1|428|
10010|531|956.85|1|957|
10010|791|967.69|1|968|
10011|12|289.88|1|290|
10011|272|32.08|1|32|
10011|532|984.72|1|985|
10011|792|810.85|1|811|
10012|13|754.68|1|755|
10012|273|729.65|1|730|
10012|533|606.09|1|606|
10012|793|919.27|1|919|
10013|14|771.91|1|772|
10013|274|667.89|1|668|
10013|534|597.74|1|598|
10013|794|479.45|1|479|
10014|15|327.63|1|328|
10014|275|231.01|1|231|
10014|535|681.31|1|681|
10014|795|386.10|1|386|
10015|16|864.91|1|865|
10015|276|256.46|1|256|
10015|536|805.94|1|806|
10015|796|69.77|1|70|
10016|17|997.65|1|998|
10016|277|377.33|1|377|
10016|537|276.14|1|276|
10016|797|908.52|1|909|
10017|18|864.14|1|864|
10017|278|227.80|1|228|
10017|538|745.47|1|745|
10017|798|799.50|1|800|
10018|19|784.85|1|785|
10018|279|233.07|1|233|
10018|539|415.17|1|415|
10018|799|983.12|1|983|
10019|20|908.09|1|908|
10019|280|631.86|1|632|
10019|540|526.73|1|527|
10019|800|755.11|1|755|
10020|21|40.34|1|40|
10020|281|925.27|1|925|
10020|541|669.37|1|669|
10020|801|544.31|1|544|
10021|22|521.42|1|521|
10021|282|513.92|1|514|
10021|542|233.26|1|233|
10021|802|586.82|1|587|
10022|23|697.42|1|697|
10022|283|344.39|1|344|
10022|543|147.26|1|147|
10022|803|703.16|1|703|
10023|24|2.18|1|2|
10023|284|952.18|1|952|
10023|544|466.12|1|466|
10023|804|162.16|1|162|
10024|25|338.53|1|339|
10024|285|558.84|1|559|
10024|545|944.85|1|945|
10024|805|52.16|1|52|
10025|26|729.63|1|730|
10025|286|255.07|1|255|
10025|546|530.66|1|531|
10025|806|870.88|1|871|
10026|27|570.31|1|570|
10026|287|13.20|1|13|
10026|547|306.95|1|307|
10026|807|259.65|1|260|
10027|28|599.18|1|599|
10027|288|669.18|1|669|
10027|548|348.57|1|349|
10027|808|539.47|1|539|
10028|29|58.63|1|59|
10028|289|616.91|1|617|
10028|549|953.99|1|954|
10028|809|837.70|1|838|
10029|30|487.04|1|487|
10029|290|24.79|1|25|
10029|550|299.05|1|299|
10029|810|418.94|1|419|
10030|31|345.43|1|345|
10030|291|712.68|1|713|
10030|551|139.23|1|139|
10030|811|678.57|1|679|
10031|32|286.59|1|287|
10031|292|752.29|1|752|
10031|552|516.11|1|516|
10031|812|145.07|1|145|
10032|33|939.75|1|940|
10032|293|235.89|1|236|
10032|553|803.33|1|803|
10032|813|186.51|1|187|
10033|34|45.15|1|45|
10033|294|842.05|1|842|
10033|554|624.89|1|625|
10033|814|125.61|1|126|
10034|35|438.41|1|438|
10034|295|924.07|1|924|
10034|555|538.10|1|538|
10034|815|74.61|1|75|
10035|36|464.65|1|465|
10035|296|336.30|1|336|
10035|556|108.65|1|109|
10035|816|163.33|1|163|
10036|37|42.87|1|43|
10036|297|539.64|1|540|
10036|557|928.68|1|929|
10036|817|98.10|1|98|
10037|38|632.23|1|632|
10037|298|631.20|1|631|
10037|558|361.79|1|362|
10037|818|946.36|1|946|
10038|39|487.25|1|487|
10038|299|647.34|1|647|
10038|559|928.22|1|928|
10038|819|369.27|1|369|
10039|40|671.78|1|672|
10039|300|109.23|1|109|
10039|560|979.96|1|980|
10039|820|701.36|1|701|
10040|41|633.73|1|634|
10040|301|947.40|1|947|
10040|561|983.67|1|984|
10040|821|130.85|1|131|
10041|42|633.00|1|633|
10041|302|656.66|1|657|
10041|562|754.51|1|755|
10041|822|928.95|1|929|
10042|43|570.93|1|571|
10042|303|422.93|1|423|
10042|563|454.17|1|454|
10042|823|100.66|1|101|
10043|44|651.01|1|651|
10043|304|551.40|1|551|
10043|564|844.35|1|844|
10043|824|277.36|1|277|
10044|45|457.27|1|457|
10044|305|221.38|1|221|
10044|565|624.15|1|624|
10044|825|757.13|1|757|
10045|46|902.10|1|902|
10045|306|945.49|1|945|
10045|566|907.26|1|907|
10045|826|664.09|1|664|
10046|47|641.50|1|642|
10046|307|669.86|1|670|
10046|567|773.22|1|773|
10046|827|638.64|1|639|
10047|48|552.77|1|553|
10047|308|876.29|1|876|
10047|568|624.53|1|625|
10047|828|180.86|1|181|
10048|49|18.01|1|18|
10048|309|278.92|1|279|
10048|569|739.89|1|740|
10048|829|997.64|1|998|
10049|50|197.83|1|198|
10049|310|562.85|1|563|
10049|570|477.56|1|478|
10049|830|633.29|1|633|
10050|51|490.07|1|490|
10050|311|100.07|1|100|
10050|571|796.25|1|796|
10050|831|88.23|1|88|
10051|52|625.10|1|625|
10051|312|670.11|1|670|
10051|572|925.98|1|926|
10051|832|666.67|1|667|
10052|53|160.88|1|161|
10052|313|854.46|1|854|
10052|573|436.67|1|437|
10052|833|712.34|1|712|
10053|54|349.43|1|349|
10053|314|941.84|1|942|
10053|574|471.29|1|471|
10053|834|24.67|1|25|
10054|55|288.63|1|289|
10054|315|991.35|1|991|
10054|575|450.16|1|450|
10054|835|666.84|1|667|
10055|56|890.54|1|891|
10055|316|443.02|1|443|
10055|576|465.40|1|465|
10055|836|983.59|1|984|
10056|57|855.04|1|855|
10056|317|233.88|1|234|
10056|577|926.09|1|926|
10056|837|557.91|1|558|
10057|58|425.59|1|426|
10057|318|302.64|1|303|
10057|578|819.57|1|820|
10057|838|456.77|1|457|
10058|59|770.96|1|771|
10058|319|615.05|1|615|
10058|579|625.86|1|626|
10058|839|490.53|1|491|
10059|60|740.78|1|741|
10059|320|899.44|1|899|
10059|580|144.95|1|145|
10059|840|809.07|1|809|
10060|61|757.17|1|757|
10060|321|698.41|1|698|
10060|581|101.68|1|102|
10060|841|836.31|1|836|
10061|62|14.80|1|15|
10061|322|258.04|1|258|
10061|582|417.50|1|418|
10061|842|199.19|1|199|
10062|63|436.71|1|437|
10062|323|262.76|1|263|
10062|583|772.46|1|772|
10062|843|839.14|1|839|
10063|64|733.10|1|733|
10063|324|643.36|1|643|
10063|584|987.87|1|988|
10063|844|910.70|1|911|
10064|65|631.37|1|631|
10064|325|184.35|1|184|
10064|585|629.98|1|630|
10064|845|900.56|1|901|
10065|66|892.27|1|892|
10065|326|580.79|1|581|
10065|586|306.94|1|307|
10065|846|90.04|1|90|
10066|67|18.98|1|19|
10066|327|567.42|1|567|
10066|587|392.57|1|393|
10066|847|686.87|1|687|
10067|68|957.15|1|957|
10067|328|31.59|1|32|
10067|588|663.11|1|663|
10067|848|182.12|1|182|
10068|69|259.58|1|260|
10068|329|330.42|1|330|
10068|589|80.49|1|80|
10068|849|456.68|1|457|
10069|70|338.07|1|338|
10069|330|915.77|1|916|
10069|590|822.56|1|823|
10069|850|763.75|1|764|
10070|71|282.14|1|282|
10070|331|932.98|1|933|
10070|591|440.69|1|441|
10070|851|204.29|1|204|
10071|72|93.36|1|93|
10071|332|975.87|1|976|
10071|592|913.90|1|914|
10071|852|441.73|1|442|
10072|73|851.45|1|851|
10072|333|755.80|1|756|
10072|593|507.03|1|507|
10072|853|435.25|1|435|
10073|74|809.29|1|809|
10073|334|424.47|1|424|
10073|594|413.95|1|414|
10073|854|419.02|1|419|
10074|75|769.19|1|769|
10074|335|775.46|1|775|
10074|595|395.07|1|395|
10074|855|701.70|1|702|
10075|76|473.36|1|473|
10075|336|974.16|1|974|
10075|596|272.21|1|272|
10075|856|835.78|1|836|
10076|77|186.76|1|187|
10076|337|236.86|1|237|
10076|597|60.61|1|61|
10076|857|902.44|1|902|
10077|78|639.56|1|640|
10077|338|963.45|1|963|
10077|598|92.60|1|93|
10077|858|199.42|1|199|
10078|79|163.25|1|163|
10078|339|770.87|1|771|
10078|599|67.95|1|68|
10078|859|423.07|1|423|
10079|80|804.57|1|805|
10079|340|53.82|1|54|
10079|600|776.67|1|777|
10079|860|622.26|1|622|
10080|81|877.28|1|877|
10080|341|296.46|1|296|
10080|601|871.87|1|872|
10080|861|385.30|1|385|
10081|82|451.37|1|451|
10081|342|984.51|1|985|
10081|602|353.65|1|354|
10081|862|885.90|1|886|
10082|83|321.13|1|321|
10082|343|812.20|1|812|
