5
ps_partkey|ps_suppkey|ps_supplycost|q9_annot1|q9_annot2|
3714|34|315.20|1|315|
3714|85|974.72|1|975|
3714|178|692.75|1|693|
3714|271|790.62|1|791|
3715|35|361.38|1|361|
3715|86|40.10|1|40|
3715|179|957.92|1|958|
3715|272|928.16|1|928|
3716|36|870.82|1|871|
3716|87|972.05|1|972|
3716|180|744.00|1|744|
3716|273|99.54|1|100|
3717|37|980.27|1|980|
3717|88|631.80|1|632|
3717|181|448.13|1|448|
3717|274|428.25|1|428|
3718|38|550.12|1|550|
3718|89|13.09|1|13|
3718|182|492.28|1|492|
3718|275|275.76|1|276|
3719|39|140.64|1|141|
3719|90|305.66|1|306|
3719|183|526.54|1|527|
3719|276|603.73|1|604|
3720|40|598.28|1|598|
3720|91|263.57|1|264|
3720|184|517.10|1|517|
3720|277|767.39|1|767|
3721|41|692.70|1|693|
3721|92|493.79|1|494|
3721|185|630.95|1|631|
3721|278|151.95|1|152|
3722|42|435.14|1|435|
3722|93|960.21|1|960|
3722|186|523.35|1|523|
3722|279|915.45|1|915|
3723|43|417.43|1|417|
3723|94|914.10|1|914|
3723|187|732.61|1|733|
3723|280|385.66|1|386|
3724|44|720.28|1|720|
3724|95|977.35|1|977|
3724|188|779.12|1|779|
3724|281|964.09|1|964|
3725|45|836.03|1|836|
3725|96|961.87|1|962|
3725|189|502.12|1|502|
3725|282|695.25|1|695|
3726|46|768.06|1|768|
3726|97|406.67|1|407|
3726|190|910.77|1|911|
3726|283|806.10|1|806|
3727|47|952.43|1|952|
3727|98|856.33|1|856|
3727|191|916.99|1|917|
3727|284|443.17|1|443|
3728|48|599.62|1|600|
3728|99|691.39|1|691|
3728|192|939.36|1|939|
3728|285|674.07|1|674|
3729|49|31.39|1|31|
3729|100|108.22|1|108|
3729|193|991.76|1|992|
3729|286|306.52|1|307|
3730|50|989.18|1|989|
3730|101|377.51|1|378|
3730|194|304.73|1|305|
3730|287|875.66|1|876|
3731|51|922.11|1|922|
3731|102|820.67|1|821|
3731|195|879.80|1|880|
3731|288|749.64|1|750|
3732|52|8.92|1|9|
3732|103|585.40|1|585|
3732|196|820.72|1|821|
3732|289|701.50|1|702|
3733|53|409.66|1|410|
3733|104|302.19|1|302|
3733|197|172.86|1|173|
3733|290|332.58|1|333|
3734|54|176.63|1|177|
3734|105|188.02|1|188|
3734|198|373.72|1|374|
3734|291|557.60|1|558|
3735|55|522.93|1|523|
3735|106|855.29|1|855|
3735|199|285.66|1|286|
3735|292|144.40|1|144|
3736|56|207.54|1|208|
3736|107|936.79|1|937|
3736|200|425.61|1|426|
3736|293|494.00|1|494|
3737|57|651.92|1|652|
3737|108|896.59|1|897|
3737|201|233.47|1|233|
3737|294|93.70|1|94|
3738|58|752.97|1|753|
3738|109|907.10|1|907|
3738|202|954.51|1|955|
3738|295|679.19|1|679|
3739|59|253.93|1|254|
3739|110|23.19|1|23|
3739|203|473.16|1|473|
3739|296|575.38|1|575|
3740|60|830.20|1|830|
3740|111|310.35|1|310|
3740|204|426.62|1|427|
3740|297|638.84|1|639|
3741|61|534.83|1|535|
3741|112|297.15|1|297|
3741|205|400.51|1|401|
3741|298|232.01|1|232|
3742|62|570.12|1|570|
3742|113|43.27|1|43|
3742|206|166.87|1|167|
3742|299|578.07|1|578|
3743|63|270.14|1|270|
3743|114|751.56|1|752|
3743|207|298.30|1|298|
3743|300|768.03|1|768|
3744|64|1.21|1|1|
3744|115|3.77|1|4|
3744|208|689.50|1|690|
3744|301|118.27|1|118|
3745|65|539.07|1|539|
3745|116|693.56|1|694|
3745|209|551.14|1|551|
3745|302|396.54|1|397|
3746|66|581.45|1|581|
3746|117|327.24|1|327|
3746|210|621.45|1|621|
3746|303|308.04|1|308|
3747|67|67.49|1|67|
3747|118|295.32|1|295|
3747|211|643.26|1|643|
3747|304|247.62|1|248|
3748|68|991.55|1|992|
3748|119|716.15|1|716|
3748|212|544.84|1|545|
3748|305|492.62|1|493|
3749|69|785.26|1|785|
3749|120|723.48|1|723|
3749|213|766.61|1|767|
3749|306|462.71|1|463|
3750|70|52.37|1|52|
3750|121|214.64|1|215|
3750|214|356.83|1|357|
3750|307|489.30|1|489|
3751|71|704.69|1|705|
3751|122|310.15|1|310|
3751|215|164.05|1|164|
3751|308|140.84|1|141|
3752|72|493.24|1|493|
3752|123|680.82|1|681|
3752|216|141.18|1|141|
3752|309|490.10|1|490|
3753|73|403.67|1|404|
3753|124|305.95|1|306|
3753|217|457.10|1|457|
3753|310|305.95|1|306|
3754|74|953.43|1|953|
3754|125|508.04|1|508|
3754|218|352.56|1|353|
3754|311|551.65|1|552|
3755|75|865.31|1|865|
3755|126|403.67|1|404|
3755|219|498.02|1|498|
3755|312|720.75|1|721|
3756|76|409.86|1|410|
3756|127|963.95|1|964|
3756|220|396.08|1|396|
3756|313|792.05|1|792|
3757|77|143.03|1|143|
3757|128|561.05|1|561|
3757|221|106.81|1|107|
3757|314|120.06|1|120|
3758|78|581.79|1|582|
3758|129|517.96|1|518|
3758|222|263.77|1|264|
3758|315|784.69|1|785|
3759|79|246.36|1|246|
3759|130|67.46|1|67|
3759|223|104.86|1|105|
3759|316|394.56|1|395|
3760|80|326.57|1|327|
3760|131|889.73|1|890|
3760|224|849.66|1|850|
3760|317|661.69|1|662|
3761|81|762.60|1|763|
3761|132|426.59|1|427|
3761|225|104.56|1|105|
3761|318|327.49|1|327|
3762|82|296.21|1|296|
3762|133|2.79|1|3|
3762|226|115.72|1|116|
3762|319|178.14|1|178|
3763|83|520.83|1|521|
3763|134|624.85|1|625|
3763|227|537.52|1|538|
3763|320|266.07|1|266|
3764|84|755.66|1|756|
3764|135|499.73|1|500|
3764|228|582.25|1|582|
3764|321|819.00|1|819|
3765|85|368.81|1|369|
3765|136|157.01|1|157|
3765|229|795.59|1|796|
3765|322|952.42|1|952|
3766|86|197.45|1|197|
3766|137|953.28|1|953|
3766|230|909.45|1|909|
3766|323|612.47|1|612|
3767|87|965.81|1|966|
3767|138|174.46|1|174|
3767|231|339.71|1|340|
3767|324|430.51|1|431|
3768|88|852.39|1|852|
3768|139|744.79|1|745|
3768|232|347.47|1|347|
3768|325|908.58|1|909|
3769|89|304.39|1|304|
3769|140|504.04|1|504|
3769|233|30.21|1|30|
3769|326|551.90|1|552|
3770|90|665.49|1|665|
3770|141|209.55|1|210|
3770|234|738.54|1|739|
3770|327|231.66|1|232|
3771|91|34.60|1|35|
3771|142|304.16|1|304|
3771|235|334.24|1|334|
3771|328|460.71|1|461|
3772|92|554.12|1|554|
3772|143|346.24|1|346|
3772|236|270.42|1|270|
3772|329|787.48|1|787|
3773|93|651.46|1|651|
3773|144|563.84|1|564|
3773|237|127.59|1|128|
3773|330|755.98|1|756|
3774|1|919.14|1|919|
3774|94|494.96|1|495|
3774|145|134.99|1|135|
3774|238|227.87|1|228|
3775|2|509.18|1|509|
3775|95|577.08|1|577|
3775|146|249.63|1|250|
3775|239|872.48|1|872|
3776|3|797.89|1|798|
3776|96|669.20|1|669|
3776|147|894.86|1|895|
3776|240|156.89|1|157|
3777|4|7.46|1|7|
3777|97|842.01|1|842|
3777|148|598.88|1|599|
3777|241|590.17|1|590|
3778|5|573.30|1|573|
3778|98|199.66|1|200|
3778|149|964.32|1|964|
3778|242|597.33|1|597|
3779|6|780.51|1|781|
3779|99|308.82|1|309|
3779|150|294.19|1|294|
3779|243|677.05|1|677|
3780|7|806.86|1|807|
3780|100|574.45|1|574|
3780|151|663.30|1|663|
3780|244|470.32|1|470|
3781|8|608.72|1|609|
3781|101|123.39|1|123|
3781|152|692.32|1|692|
3781|245|594.36|1|594|
3782|9|542.90|1|543|
3782|102|836.00|1|836|
3782|153|199.91|1|200|
3782|246|527.79|1|528|
3783|10|602.26|1|602|
3783|103|486.17|1|486|
3783|154|811.53|1|812|
3783|247|223.40|1|223|
3784|11|475.70|1|476|
3784|104|344.34|1|344|
3784|155|341.71|1|342|
3784|248|989.39|1|989|
3785|12|967.41|1|967|
3785|105|630.06|1|630|
3785|156|278.62|1|279|
3785|249|691.75|1|692|
3786|13|703.02|1|703|
3786|106|583.45|1|583|
3786|157|220.50|1|221|
3786|250|822.68|1|823|
3787|14|737.08|1|737|
3787|107|581.11|1|581|
3787|158|64.97|1|65|
3787|251|311.85|1|312|
3788|15|825.50|1|826|
3788|108|123.23|1|123|
3788|159|644.16|1|644|
3788|252|335.16|1|335|
3789|16|197.98|1|198|
3789|109|53.01|1|53|
3789|160|517.29|1|517|
3789|253|975.82|1|976|
3790|17|142.53|1|143|
3790|110|218.61|1|219|
3790|161|95.27|1|95|
3790|254|997.58|1|998|
3791|18|958.71|1|959|
3791|111|329.40|1|329|
3791|162|122.64|1|123|
3791|255|497.73|1|498|
3792|19|222.35|1|222|
3792|112|72.45|1|72|
3792|163|18.70|1|19|
3792|256|895.82|1|896|
3793|20|807.18|1|807|
3793|113|943.56|1|944|
3793|164|205.55|1|206|
3793|257|446.78|1|447|
3794|21|539.40|1|539|
3794|114|872.29|1|872|
3794|165|349.12|1|349|
3794|258|760.02|1|760|
3795|22|974.23|1|974|
3795|115|438.73|1|439|
3795|166|404.51|1|405|
3795|259|615.72|1|616|
3796|23|670.24|1|670|
3796|116|205.31|1|205|
3796|167|305.92|1|306|
3796|260|27.90|1|28|
3797|24|6.61|1|7|
3797|117|486.73|1|487|
3797|168|367.84|1|368|
3797|261|627.55|1|628|
3798|25|688.95|1|689|
3798|118|902.23|1|902|
3798|169|803.51|1|804|
3798|262|201.41|1|201|
3799|26|990.42|1|990|
3799|119|686.59|1|687|
3799|170|122.45|1|122|
3799|263|384.38|1|384|
3800|27|535.42|1|535|
3800|120|923.52|1|924|
3800|171|198.99|1|199|
3800|264|32.59|1|33|
3801|28|84.11|1|84|
3801|121|298.24|1|298|
3801|172|280.41|1|280|
3801|265|788.17|1|788|
3802|29|166.47|1|166|
3802|122|924.97|1|925|
3802|173|685.90|1|686|
3802|266|619.06|1|619|
3803|30|505.35|1|505|
3803|123|175.06|1|175|
3803|174|662.44|1|662|
3803|267|980.84|1|981|
3804|31|809.99|1|810|
3804|124|284.10|1|284|
3804|175|327.50|1|328|
3804|268|10.02|1|10|
3805|32|780.33|1|780|
3805|125|289.98|1|290|
3805|176|912.27|1|912|
3805|269|54.24|1|54|
3806|33|150.77|1|151|
3806|126|800.51|1|801|
3806|177|723.76|1|724|
3806|270|584.88|1|585|
3807|34|800.16|1|800|
3807|127|799.40|1|799|
3807|178|784.24|1|784|
3807|271|122.06|1|122|
3808|35|585.08|1|585|
3808|128|404.44|1|404|
3808|179|44.01|1|44|
3808|272|654.81|1|655|
3809|36|876.11|1|876|
3809|129|705.18|1|705|
3809|180|346.37|1|346|
3809|273|520.08|1|520|
3810|37|486.26|1|486|
3810|130|896.35|1|896|
3810|181|927.46|1|927|
3810|274|454.37|1|454|
3811|38|629.07|1|629|
3811|131|521.66|1|522|
3811|182|127.21|1|127|
3811|275|320.64|1|321|
3812|39|196.11|1|196|
3812|132|567.55|1|568|
3812|183|509.76|1|510|
3812|276|297.85|1|298|
3813|40|849.32|1|849|
3813|133|850.05|1|850|
3813|184|517.72|1|518|
3813|277|168.37|1|168|
3814|41|366.14|1|366|
3814|134|81.12|1|81|
3814|185|205.18|1|205|
3814|278|206.03|1|206|
3815|42|477.59|1|478|
3815|135|989.78|1|990|
3815|186|57.41|1|57|
3815|279|116.99|1|117|
3816|43|948.86|1|949|
3816|136|609.90|1|610|
3816|187|955.06|1|955|
3816|280|923.92|1|924|
3817|44|762.91|1|763|
3817|137|186.77|1|187|
3817|188|69.75|1|70|
3817|281|669.38|1|669|
3818|45|226.37|1|226|
3818|138|577.43|1|577|
3818|189|483.15|1|483|
3818|282|631.91|1|632|
3819|46|151.92|1|152|
3819|139|80.78|1|81|
3819|190|664.50|1|665|
3819|283|525.50|1|526|
3820|47|122.31|1|122|
3820|140|939.57|1|940|
3820|191|287.43|1|287|
3820|284|828.11|1|828|
3821|48|717.13|1|717|
3821|141|962.98|1|963|
3821|192|292.95|1|293|
3821|285|832.66|1|833|
3822|49|361.74|1|362|
3822|142|49.09|1|49|
3822|193|173.33|1|173|
3822|286|372.93|1|373|
3823|50|239.77|1|240|
3823|143|1.47|1|1|
3823|194|210.96|1|211|
3823|287|380.83|1|381|
3824|51|465.56|1|466|
3824|144|645.88|1|646|
3824|195|915.32|1|915|
3824|288|268.92|1|269|
3825|52|761.03|1|761|
3825|145|547.32|1|547|
3825|196|277.35|1|277|
3825|289|249.68|1|250|
3826|53|360.72|1|361|
3826|146|825.73|1|826|
3826|197|138.09|1|138|
3826|290|399.68|1|400|
3827|54|638.81|1|639|
3827|147|409.92|1|410|
3827|198|127.52|1|128|
3827|291|642.63|1|643|
3828|55|952.11|1|952|
3828|148|165.12|1|165|
3828|199|614.57|1|615|
3828|292|591.83|1|592|
3829|56|883.78|1|884|
3829|149|671.02|1|671|
3829|200|111.10|1|111|
3829|293|330.41|1|330|
3830|57|61.06|1|61|
3830|150|558.64|1|559|
3830|201|270.11|1|270|
3830|294|527.40|1|527|
3831|58|613.59|1|614|
3831|151|37.19|1|37|
3831|202|613.94|1|614|
3831|295|912.55|1|913|
3832|59|358.94|1|359|
3832|152|997.54|1|998|
3832|203|885.07|1|885|
3832|296|426.37|1|426|
3833|60|624.39|1|624|
3833|153|726.27|1|726|
3833|204|546.64|1|547|
3833|297|770.84|1|771|
3834|61|487.48|1|487|
3834|154|437.70|1|438|
3834|205|765.35|1|765|
3834|298|163.00|1|163|
3835|62|299.39|1|299|
3835|155|94.22|1|94|
3835|206|916.74|1|917|
3835|299|159.30|1|159|
3836|63|560.03|1|560|
3836|156|931.54|1|932|
3836|207|316.41|1|316|
3836|300|421.33|1|421|
3837|64|74.80|1|75|
3837|157|723.45|1|723|
3837|208|125.47|1|125|
3837|301|133.43|1|133|
3838|65|251.18|1|251|
3838|158|974.95|1|975|
3838|209|302.08|1|302|
3838|302|276.75|1|277|
3839|66|942.66|1|943|
3839|159|241.93|1|242|
3839|210|524.02|1|524|
3839|303|248.44|1|248|
3840|67|312.64|1|313|
3840|160|77.09|1|77|
3840|211|447.11|1|447|
3840|304|296.97|1|297|
3841|68|124.02|1|124|
3841|161|698.27|1|698|
3841|212|166.09|1|166|
3841|305|422.79|1|423|
3842|69|146.45|1|146|
3842|162|143.70|1|144|
3842|213|787.26|1|787|
3842|306|925.30|1|925|
3843|70|495.62|1|496|
3843|163|449.73|1|450|
3843|214|840.39|1|840|
3843|307|637.63|1|638|
3844|71|863.29|1|863|
3844|164|23.65|1|24|
3844|215|338.54|1|339|
3844|308|774.30|1|774|
3845|72|607.84|1|608|
3845|165|326.95|1|327|
3845|216|210.48|1|210|
3845|309|254.60|1|255|
3846|73|573.51|1|574|
3846|166|809.36|1|809|
3846|217|724.03|1|724|
3846|310|63.50|1|64|
3847|74|87.05|1|87|
3847|167|834.91|1|835|
3847|218|675.49|1|675|
3847|311|412.44|1|412|
3848|75|101.45|1|101|
3848|168|7.03|1|7|
3848|219|536.08|1|536|
3848|312|152.10|1|152|
3849|76|381.38|1|381|
3849|169|437.24|1|437|
3849|220|525.38|1|525|
3849|313|103.20|1|103|
3850|77|242.38|1|242|
3850|170|47.65|1|48|
3850|221|314.39|1|314|
3850|314|380.18|1|380|
3851|78|926.11|1|926|
3851|171|765.91|1|766|
3851|222|984.66|1|985|
3851|315|862.46|1|862|
3852|79|830.37|1|830|
3852|172|131.14|1|131|
3852|223|593.67|1|594|
3852|316|914.82|1|915|
3853|80|784.90|1|785|
3853|173|133.87|1|134|
3853|224|523.48|1|523|
3853|317|96.44|1|96|
3854|81|658.77|1|659|
3854|174|149.86|1|150|
3854|225|441.50|1|442|
3854|318|821.78|1|822|
3855|82|186.14|1|186|
3855|175|752.31|1|752|
3855|226|444.77|1|445|
3855|319|884.64|1|885|
3856|83|554.57|1|555|
3856|176|161.12|1|161|
3856|227|801.17|1|801|
3856|320|880.56|1|881|
3857|84|244.61|1|245|
3857|177|571.03|1|571|
3857|228|963.88|1|964|
3857|321|219.45|1|219|
3858|85|540.55|1|541|
3858|178|326.17|1|326|
3858|229|93.07|1|93|
3858|322|93.93|1|94|
3859|86|622.24|1|622|
3859|179|675.32|1|675|
3859|230|703.49|1|703|
3859|323|538.73|1|539|
3860|87|993.14|1|993|
3860|180|540.77|1|541|
3860|231|543.61|1|544|
3860|324|830.84|1|831|
3861|88|132.14|1|132|
3861|181|415.58|1|416|
3861|232|50.70|1|51|
3861|325|144.37|1|144|
3862|89|435.26|1|435|
3862|182|878.56|1|879|
3862|233|760.06|1|760|
3862|326|243.36|1|243|
3863|90|59.55|1|60|
3863|183|87.58|1|88|
3863|234|848.85|1|849|
3863|327|77.44|1|77|
3864|91|443.35|1|443|
3864|184|39.95|1|40|
3864|235|753.88|1|754|
3864|328|210.55|1|211|
3865|92|864.81|1|865|
3865|185|539.38|1|539|
3865|236|353.84|1|354|
3865|329|100.79|1|101|
3866|93|47.00|1|47|
3866|186|23.71|1|24|
3866|237|545.45|1|545|
3866|330|730.03|1|730|
3867|1|155.21|1|155|
3867|94|421.42|1|421|
3867|187|89.06|1|89|
3867|238|170.17|1|170|
3868|2|400.68|1|401|
3868|95|90.74|1|91|
3868|188|843.18|1|843|
3868|239|577.29|1|577|
3869|3|585.79|1|586|
3869|96|344.54|1|345|
3869|189|631.82|1|632|
3869|240|642.21|1|642|
3870|4|314.98|1|315|
3870|97|459.86|1|460|
3870|190|784.57|1|785|
3870|241|844.59|1|845|
3871|5|39.46|1|39|
3871|98|41.98|1|42|
3871|191|498.66|1|499|
3871|242|520.56|1|521|
3872|6|76.92|1|77|
3872|99|380.24|1|380|
3872|192|309.51|1|310|
3872|243|609.31|1|609|
3873|7|815.35|1|815|
3873|100|477.53|1|478|
3873|193|1.98|1|2|
3873|244|277.14|1|277|
3874|8|503.53|1|504|
3874|101|550.24|1|550|
3874|194|330.17|1|330|
3874|245|602.80|1|603|
3875|9|100.18|1|100|
3875|102|673.53|1|674|
3875|195|557.79|1|558|
3875|246|984.20|1|984|
3876|10|363.20|1|363|
3876|103|680.89|1|681|
3876|196|246.89|1|247|
3876|247|317.54|1|318|
3877|11|236.28|1|236|
3877|104|358.99|1|359|
3877|197|738.09|1|738|
3877|248|858.43|1|858|
3878|12|478.56|1|479|
3878|105|340.65|1|341|
3878|198|179.80|1|180|
3878|249|705.86|1|706|
3879|13|113.30|1|113|
3879|106|301.23|1|301|
3879|199|85.07|1|85|
3879|250|115.42|1|115|
3880|14|620.35|1|620|
3880|107|893.44|1|893|
3880|200|106.29|1|106|
3880|251|518.16|1|518|
3881|15|357.45|1|357|
3881|108|900.97|1|901|
3881|201|951.76|1|952|
3881|252|492.17|1|492|
3882|16|419.55|1|420|
3882|109|681.45|1|681|
3882|202|721.77|1|722|
3882|253|296.73|1|297|
3883|17|577.10|1|577|
3883|110|239.23|1|239|
3883|203|901.20|1|901|
3883|254|133.11|1|133|
3884|18|207.50|1|208|
3884|111|138.10|1|138|
3884|204|620.72|1|621|
3884|255|716.90|1|717|
3885|19|544.08|1|544|
3885|112|624.91|1|625|
3885|205|505.33|1|505|
3885|256|65.82|1|66|
3886|20|408.27|1|408|
3886|113|798.80|1|799|
3886|206|980.13|1|980|
3886|257|833.78|1|834|
3887|21|152.36|1|152|
3887|114|530.94|1|531|
3887|207|551.49|1|551|
3887|258|655.26|1|655|
3888|22|85.48|1|85|
3888|115|424.12|1|424|
3888|208|591.57|1|592|
3888|259|272.52|1|273|
3889|23|102.95|1|103|
3889|116|311.13|1|311|
3889|209|658.78|1|659|
3889|260|695.86|1|696|
3890|24|994.91|1|995|
3890|117|255.84|1|256|
3890|210|410.55|1|411|
3890|261|365.18|1|365|
3891|25|937.03|1|937|
3891|118|489.68|1|490|
3891|211|488.94|1|489|
3891|262|162.61|1|163|
3892|26|406.78|1|407|
3892|119|866.03|1|866|
3892|212|970.78|1|971|
3892|263|983.33|1|983|
3893|27|208.88|1|209|
3893|120|427.03|1|427|
3893|213|483.93|1|484|
3893|264|356.88|1|357|
3894|28|711.53|1|712|
3894|121|805.48|1|805|
3894|214|457.63|1|458|
3894|265|779.76|1|780|
3895|29|264.39|1|264|
3895|122|248.16|1|248|
3895|215|214.98|1|215|
3895|266|239.48|1|239|
3896|30|668.62|1|669|
3896|123|856.76|1|857|
3896|216|60.44|1|60|
3896|267|976.51|1|977|
3897|31|549.24|1|549|
3897|124|478.80|1|479|
3897|217|369.34|1|369|
3897|268|38.24|1|38|
3898|32|22.38|1|22|
3898|125|771.85|1|772|
3898|218|629.57|1|630|
3898|269|834.05|1|834|
3899|33|299.11|1|299|
3899|126|379.98|1|380|
3899|219|869.92|1|870|
3899|270|952.89|1|953|
3900|34|788.29|1|788|
3900|127|168.16|1|168|
3900|220|285.08|1|285|
3900|271|490.41|1|490|
3901|35|314.90|1|315|
3901|128|949.95|1|950|
3901|221|880.50|1|881|
3901|272|361.10|1|361|
3902|36|939.52|1|940|
3902|129|421.13|1|421|
3902|222|154.49|1|154|
3902|273|455.77|1|456|
3903|37|511.74|1|512|
3903|130|558.05|1|558|
3903|223|698.44|1|698|
3903|274|396.66|1|397|
3904|38|96.88|1|97|
3904|131|177.31|1|177|
3904|224|286.18|1|286|
3904|275|532.22|1|532|
3905|39|405.54|1|406|
3905|132|994.99|1|995|
3905|225|626.89|1|627|
3905|276|777.84|1|778|
3906|40|638.35|1|638|
3906|133|658.57|1|659|
3906|226|825.13|1|825|
3906|277|908.21|1|908|
3907|41|658.79|1|659|
3907|134|549.84|1|550|
3907|227|654.73|1|655|
3907|278|925.68|1|926|
3908|42|808.97|1|809|
3908|135|59.32|1|59|
3908|228|315.71|1|316|
3908|279|142.45|1|142|
3909|43|915.40|1|915|
3909|136|606.21|1|606|
3909|229|983.03|1|983|
3909|280|589.33|1|589|
3910|44|547.08|1|547|
3910|137|96.68|1|97|
3910|230|732.47|1|732|
3910|281|418.53|1|419|
3911|45|942.64|1|943|
3911|138|985.71|1|986|
3911|231|527.47|1|527|
3911|282|84.27|1|84|
3912|46|137.91|1|138|
3912|139|423.05|1|423|
3912|232|462.11|1|462|
3912|283|316.81|1|317|
3913|47|264.06|1|264|
3913|140|746.35|1|746|
3913|233|672.48|1|672|
3913|284|698.06|1|698|
3914|48|318.23|1|318|
3914|141|110.98|1|111|
3914|234|268.98|1|269|
3914|285|883.52|1|884|
3915|49|962.05|1|962|
3915|142|449.24|1|449|
3915|235|39.25|1|39|
3915|286|436.21|1|436|
3916|50|865.29|1|865|
3916|143|610.92|1|611|
3916|236|202.06|1|202|
3916|287|554.02|1|554|
3917|51|439.07|1|439|
3917|144|55.24|1|55|
3917|237|661.08|1|661|
3917|288|700.63|1|701|
3918|52|43.43|1|43|
3918|145|926.24|1|926|
3918|238|10.38|1|10|
3918|289|960.72|1|961|
3919|53|893.45|1|893|
3919|146|319.90|1|320|
3919|239|104.93|1|105|
3919|290|898.77|1|899|
3920|54|223.25|1|223|
3920|147|153.47|1|153|
3920|240|261.74|1|262|
3920|291|494.72|1|495|
3921|55|265.93|1|266|
3921|148|100.20|1|100|
3921|241|942.22|1|942|
3921|292|678.21|1|678|
3922|56|694.06|1|694|
3922|149|874.48|1|874|
3922|242|227.45|1|227|
3922|293|853.59|1|854|
3923|57|546.98|1|547|
3923|150|422.09|1|422|
3923|243|379.95|1|380|
3923|294|778.80|1|779|
3924|58|754.71|1|755|
3924|151|222.44|1|222|
3924|244|464.64|1|465|
3924|295|459.74|1|460|
3925|59|324.31|1|324|
3925|152|260.29|1|260|
3925|245|349.77|1|350|
3925|296|250.31|1|250|
3926|60|596.92|1|597|
3926|153|653.81|1|654|
3926|246|799.04|1|799|
3926|297|632.70|1|633|
3927|61|674.32|1|674|
3927|154|807.15|1|807|
3927|247|426.64|1|427|
3927|298|50.61|1|51|
3928|62|669.84|1|670|
3928|155|344.77|1|345|
3928|248|499.53|1|500|
3928|299|859.29|1|859|
3929|63|308.27|1|308|
3929|156|512.80|1|513|
3929|249|436.16|1|436|
3929|300|137.13|1|137|
3930|64|171.41|1|171|
3930|157|975.92|1|976|
3930|250|761.87|1|762|
3930|301|20.09|1|20|
3931|65|65.57|1|66|
3931|158|407.63|1|408|
3931|251|116.72|1|117|
3931|302|667.03|1|667|
3932|66|59.22|1|59|
3932|159|481.46|1|481|
3932|252|235.18|1|235|
3932|303|845.58|1|846|
3933|67|782.22|1|782|
3933|160|112.87|1|113|
3933|253|209.26|1|209|
3933|304|830.65|1|831|
3934|68|864.98|1|865|
3934|161|337.34|1|337|
3934|254|542.42|1|542|
3934|305|829.17|1|829|
3935|69|836.73|1|837|
3935|162|122.88|1|123|
3935|255|480.83|1|481|
3935|306|764.97|1|765|
3936|70|301.66|1|302|
3936|163|288.72|1|289|
3936|256|658.96|1|659|
3936|307|617.11|1|617|
3937|71|535.57|1|536|
3937|164|504.48|1|504|
3937|257|445.90|1|446|
3937|308|339.89|1|340|
3938|72|40.25|1|40|
3938|165|442.68|1|443|
3938|258|784.56|1|785|
3938|309|997.21|1|997|
3939|73|156.39|1|156|
3939|166|253.75|1|254|
3939|259|343.18|1|343|
3939|310|358.36|1|358|
3940|74|549.18|1|549|
3940|167|392.62|1|393|
3940|260|581.82|1|582|
3940|311|819.99|1|820|
3941|75|676.67|1|677|
3941|168|343.56|1|344|
3941|261|189.74|1|190|
3941|312|593.59|1|594|
3942|76|270.76|1|271|
3942|169|435.27|1|435|
3942|262|170.12|1|170|
3942|313|395.93|1|396|
3943|77|393.32|1|393|
3943|170|332.78|1|333|
3943|263|848.44|1|848|
3943|314|319.74|1|320|
3944|78|576.30|1|576|
3944|171|771.36|1|771|
3944|264|411.21|1|411|
3944|315|153.67|1|154|
3945|79|571.53|1|572|
3945|172|455.27|1|455|
3945|265|535.50|1|536|
3945|316|280.69|1|281|
3946|80|578.39|1|578|
3946|173|824.22|1|824|
3946|266|618.83|1|619|
3946|317|383.53|1|384|
3947|81|414.20|1|414|
3947|174|546.21|1|546|
3947|267|537.37|1|537|
3947|318|265.47|1|265|
3948|82|128.90|1|129|
3948|175|831.90|1|832|
3948|268|789.55|1|790|
3948|319|798.15|1|798|
3949|83|369.20|1|369|
3949|176|588.61|1|589|
3949|269|831.72|1|832|
3949|320|423.52|1|424|
3950|84|478.17|1|478|
3950|177|787.48|1|787|
3950|270|587.82|1|588|
3950|321|891.79|1|892|
3951|85|785.87|1|786|
3951|178|538.27|1|538|
3951|271|878.02|1|878|
3951|322|491.78|1|492|
3952|86|989.41|1|989|
3952|179|826.16|1|826|
3952|272|262.70|1|263|
3952|323|848.37|1|848|
3953|87|766.54|1|767|
3953|180|194.06|1|194|
3953|273|38.26|1|38|
3953|324|775.49|1|775|
3954|88|576.13|1|576|
3954|181|805.71|1|806|
3954|274|323.38|1|323|
3954|325|900.66|1|901|
3955|89|112.09|1|112|
3955|182|97.42|1|97|
3955|275|207.19|1|207|
3955|326|777.88|1|778|
3956|90|87.17|1|87|
3956|183|754.41|1|754|
3956|276|178.98|1|179|
3956|327|954.72|1|955|
3957|91|46.36|1|46|
3957|184|171.84|1|172|
3957|277|266.09|1|266|
3957|328|357.16|1|357|
3958|92|952.62|1|953|
3958|185|880.34|1|880|
3958|278|746.69|1|747|
3958|329|794.64|1|795|
3959|93|107.77|1|108|
3959|186|298.54|1|299|
3959|279|794.96|1|795|
3959|330|264.80|1|265|
3960|1|328.98|1|329|
3960|94|898.55|1|899|
3960|187|152.96|1|153|
3960|280|573.86|1|574|
3961|2|603.47|1|603|
3961|96|889.06|1|889|
3961|190|565.95|1|566|
3961|284|531.18|1|531|
3962|3|617.59|1|618|
3962|97|335.68|1|336|
3962|191|563.34|1|563|
3962|285|723.92|1|724|
3963|4|211.85|1|212|
