7
c_custkey|c_name|c_nationkey|q3_annot|q10_annot|q18_annot|q8_annot|
2491|Customer#000002491|7|1|1|1|0|
2492|Customer#000002492|6|0|1|1|0|
2493|Customer#000002493|24|0|1|1|0|
2494|Customer#000002494|6|0|1|1|0|
2495|Customer#000002495|23|0|1|1|0|
2496|Customer#000002496|1|0|1|1|0|
2497|Customer#000002497|12|0|1|1|1|
2498|Customer#000002498|0|0|1|1|0|
2499|Customer#000002499|8|0|1|1|1|
2500|Customer#000002500|0|0|1|1|0|
2501|Customer#000002501|17|1|1|1|0|
2502|Customer#000002502|19|0|1|1|0|
2503|Customer#000002503|14|1|1|1|0|
2504|Customer#000002504|6|0|1|1|0|
2505|Customer#000002505|8|0|1|1|1|
2506|Customer#000002506|4|1|1|1|0|
2507|Customer#000002507|2|0|1|1|0|
2508|Customer#000002508|12|1|1|1|1|
2509|Customer#000002509|5|0|1|1|0|
2510|Customer#000002510|15|0|1|1|0|
2511|Customer#000002511|14|1|1|1|0|
2512|Customer#000002512|22|0|1|1|0|
2513|Customer#000002513|3|0|1|1|0|
2514|Customer#000002514|19|0|1|1|0|
2515|Customer#000002515|0|0|1|1|0|
2516|Customer#000002516|8|0|1|1|1|
2517|Customer#000002517|23|0|1|1|0|
2518|Customer#000002518|5|0|1|1|0|
2519|Customer#000002519|7|0|1|1|0|
2520|Customer#000002520|17|1|1|1|0|
2521|Customer#000002521|15|1|1|1|0|
2522|Customer#000002522|7|1|1|1|0|
2523|Customer#000002523|18|0|1|1|1|
2524|Customer#000002524|14|1|1|1|0|
2525|Customer#000002525|16|1|1|1|0|
2526|Customer#000002526|5|1|1|1|0|
2527|Customer#000002527|22|0|1|1|0|
2528|Customer#000002528|17|1|1|1|0|
2529|Customer#000002529|7|0|1|1|0|
2530|Customer#000002530|6|1|1|1|0|
2531|Customer#000002531|10|0|1|1|0|
2532|Customer#000002532|3|0|1|1|0|
2533|Customer#000002533|9|0|1|1|1|
2534|Customer#000002534|7|0|1|1|0|
2535|Customer#000002535|12|0|1|1|1|
2536|Customer#000002536|2|0|1|1|0|
2537|Customer#000002537|10|0|1|1|0|
2538|Customer#000002538|18|0|1|1|1|
2539|Customer#000002539|0|0|1|1|0|
2540|Customer#000002540|6|0|1|1|0|
2541|Customer#000002541|0|0|1|1|0|
2542|Customer#000002542|6|0|1|1|0|
2543|Customer#000002543|24|0|1|1|0|
2544|Customer#000002544|17|0|1|1|0|
2545|Customer#000002545|1|1|1|1|0|
2546|Customer#000002546|22|0|1|1|0|
2547|Customer#000002547|15|0|1|1|0|
2548|Customer#000002548|15|1|1|1|0|
2549|Customer#000002549|23|0|1|1|0|
2550|Customer#000002550|14|0|1|1|0|
2551|Customer#000002551|20|0|1|1|0|
2552|Customer#000002552|20|0|1|1|0|
2553|Customer#000002553|17|1|1|1|0|
2554|Customer#000002554|24|0|1|1|0|
2555|Customer#000002555|13|0|1|1|0|
2556|Customer#000002556|10|0|1|1|0|
2557|Customer#000002557|0|1|1|1|0|
2558|Customer#000002558|2|0|1|1|0|
2559|Customer#000002559|21|0|1|1|1|
2560|Customer#000002560|2|1|1|1|0|
2561|Customer#000002561|16|0|1|1|0|
2562|Customer#000002562|17|0|1|1|0|
2563|Customer#000002563|21|0|1|1|1|
2564|Customer#000002564|12|1|1|1|1|
2565|Customer#000002565|15|0|1|1|0|
2566|Customer#000002566|11|0|1|1|0|
2567|Customer#000002567|5|0|1|1|0|
2568|Customer#000002568|5|0|1|1|0|
2569|Customer#000002569|17|0|1|1|0|
2570|Customer#000002570|6|0|1|1|0|
2571|Customer#000002571|5|0|1|1|0|
2572|Customer#000002572|23|0|1|1|0|
2573|Customer#000002573|5|0|1|1|0|
2574|Customer#000002574|18|0|1|1|1|
2575|Customer#000002575|22|0|1|1|0|
2576|Customer#000002576|0|0|1|1|0|
2577|Customer#000002577|21|0|1|1|1|
2578|Customer#000002578|15|0|1|1|0|
2579|Customer#000002579|8|0|1|1|1|
2580|Customer#000002580|21|1|1|1|1|
2581|Customer#000002581|0|0|1|1|0|
2582|Customer#000002582|6|1|1|1|0|
2583|Customer#000002583|3|0|1|1|0|
2584|Customer#000002584|24|0|1|1|0|
2585|Customer#000002585|3|1|1|1|0|
2586|Customer#000002586|11|0|1|1|0|
2587|Customer#000002587|24|0|1|1|0|
2588|Customer#000002588|18|0|1|1|1|
2589|Customer#000002589|2|0|1|1|0|
2590|Customer#000002590|7|0|1|1|0|
2591|Customer#000002591|18|0|1|1|1|
2592|Customer#000002592|14|0|1|1|0|
2593|Customer#000002593|22|0|1|1|0|
2594|Customer#000002594|1|0|1|1|0|
2595|Customer#000002595|12|1|1|1|1|
2596|Customer#000002596|20|0|1|1|0|
2597|Customer#000002597|17|1|1|1|0|
2598|Customer#000002598|2|0|1|1|0|
2599|Customer#000002599|5|0|1|1|0|
2600|Customer#000002600|0|0|1|1|0|
2601|Customer#000002601|4|0|1|1|0|
2602|Customer#000002602|2|0|1|1|0|
2603|Customer#000002603|5|1|1|1|0|
2604|Customer#000002604|7|0|1|1|0|
2605|Customer#000002605|24|0|1|1|0|
2606|Customer#000002606|12|0|1|1|1|
2607|Customer#000002607|2|0|1|1|0|
2608|Customer#000002608|21|0|1|1|1|
2609|Customer#000002609|3|0|1|1|0|
2610|Customer#000002610|8|1|1|1|1|
2611|Customer#000002611|17|0|1|1|0|
2612|Customer#000002612|2|0|1|1|0|
2613|Customer#000002613|2|0|1|1|0|
2614|Customer#000002614|19|1|1|1|0|
2615|Customer#000002615|8|0|1|1|1|
2616|Customer#000002616|24|0|1|1|0|
2617|Customer#000002617|24|0|1|1|0|
2618|Customer#000002618|23|0|1|1|0|
2619|Customer#000002619|17|0|1|1|0|
2620|Customer#000002620|18|0|1|1|1|
2621|Customer#000002621|0|0|1|1|0|
2622|Customer#000002622|7|0|1|1|0|
2623|Customer#000002623|24|0|1|1|0|
2624|Customer#000002624|14|0|1|1|0|
2625|Customer#000002625|11|0|1|1|0|
2626|Customer#000002626|6|0|1|1|0|
2627|Customer#000002627|16|0|1|1|0|
2628|Customer#000002628|11|0|1|1|0|
2629|Customer#000002629|17|0|1|1|0|
2630|Customer#000002630|1|0|1|1|0|
2631|Customer#000002631|13|0|1|1|0|
2632|Customer#000002632|0|0|1|1|0|
2633|Customer#000002633|5|1|1|1|0|
2634|Customer#000002634|9|0|1|1|1|
2635|Customer#000002635|0|0|1|1|0|
2636|Customer#000002636|23|0|1|1|0|
2637|Customer#000002637|8|1|1|1|1|
2638|Customer#000002638|13|0|1|1|0|
2639|Customer#000002639|20|0|1|1|0|
2640|Customer#000002640|20|0|1|1|0|
2641|Customer#000002641|20|0|1|1|0|
2642|Customer#000002642|19|0|1|1|0|
2643|Customer#000002643|16|1|1|1|0|
2644|Customer#000002644|13|1|1|1|0|
2645|Customer#000002645|13|0|1|1|0|
2646|Customer#000002646|20|0|1|1|0|
2647|Customer#000002647|6|0|1|1|0|
2648|Customer#000002648|3|0|1|1|0|
2649|Customer#000002649|15|0|1|1|0|
2650|Customer#000002650|5|0|1|1|0|
2651|Customer#000002651|16|0|1|1|0|
2652|Customer#000002652|24|0|1|1|0|
2653|Customer#000002653|23|1|1|1|0|
2654|Customer#000002654|8|0|1|1|1|
2655|Customer#000002655|13|1|1|1|0|
2656|Customer#000002656|0|0|1|1|0|
2657|Customer#000002657|10|0|1|1|0|
2658|Customer#000002658|10|0|1|1|0|
2659|Customer#000002659|2|0|1|1|0|
2660|Customer#000002660|19|0|1|1|0|
2661|Customer#000002661|24|0|1|1|0|
2662|Customer#000002662|13|0|1|1|0|
2663|Customer#000002663|4|0|1|1|0|
2664|Customer#000002664|21|1|1|1|1|
2665|Customer#000002665|16|0|1|1|0|
2666|Customer#000002666|8|1|1|1|1|
2667|Customer#000002667|23|0|1|1|0|
2668|Customer#000002668|12|0|1|1|1|
2669|Customer#000002669|16|1|1|1|0|
2670|Customer#000002670|14|0|1|1|0|
2671|Customer#000002671|7|0|1|1|0|
2672|Customer#000002672|0|1|1|1|0|
2673|Customer#000002673|14|0|1|1|0|
2674|Customer#000002674|6|0|1|1|0|
2675|Customer#000002675|0|0|1|1|0|
2676|Customer#000002676|8|0|1|1|1|
2677|Customer#000002677|9|1|1|1|1|
2678|Customer#000002678|2|0|1|1|0|
2679|Customer#000002679|20|0|1|1|0|
2680|Customer#000002680|4|0|1|1|0|
2681|Customer#000002681|11|0|1|1|0|
2682|Customer#000002682|2|0|1|1|0|
2683|Customer#000002683|20|0|1|1|0|
2684|Customer#000002684|2|0|1|1|0|
2685|Customer#000002685|4|0|1|1|0|
2686|Customer#000002686|0|0|1|1|0|
2687|Customer#000002687|8|0|1|1|1|
2688|Customer#000002688|13|0|1|1|0|
2689|Customer#000002689|18|0|1|1|1|
2690|Customer#000002690|17|0|1|1|0|
2691|Customer#000002691|21|0|1|1|1|
2692|Customer#000002692|19|0|1|1|0|
2693|Customer#000002693|2|0|1|1|0|
2694|Customer#000002694|20|0|1|1|0|
2695|Customer#000002695|9|0|1|1|1|
2696|Customer#000002696|17|0|1|1|0|
2697|Customer#000002697|16|1|1|1|0|
2698|Customer#000002698|21|0|1|1|1|
2699|Customer#000002699|7|1|1|1|0|
2700|Customer#000002700|21|0|1|1|1|
2701|Customer#000002701|17|0|1|1|0|
2702|Customer#000002702|19|0|1|1|0|
2703|Customer#000002703|2|0|1|1|0|
2704|Customer#000002704|10|0|1|1|0|
2705|Customer#000002705|19|0|1|1|0|
2706|Customer#000002706|20|0|1|1|0|
2707|Customer#000002707|5|0|1|1|0|
2708|Customer#000002708|10|0|1|1|0|
2709|Customer#000002709|6|1|1|1|0|
2710|Customer#000002710|23|0|1|1|0|
2711|Customer#000002711|16|0|1|1|0|
2712|Customer#000002712|15|0|1|1|0|
2713|Customer#000002713|1|1|1|1|0|
2714|Customer#000002714|19|0|1|1|0|
2715|Customer#000002715|9|0|1|1|1|
2716|Customer#000002716|1|0|1|1|0|
2717|Customer#000002717|22|1|1|1|0|
2718|Customer#000002718|10|0|1|1|0|
2719|Customer#000002719|12|0|1|1|1|
2720|Customer#000002720|21|0|1|1|1|
2721|Customer#000002721|10|0|1|1|0|
2722|Customer#000002722|7|0|1|1|0|
2723|Customer#000002723|1|0|1|1|0|
2724|Customer#000002724|14|0|1|1|0|
2725|Customer#000002725|12|0|1|1|1|
2726|Customer#000002726|3|0|1|1|0|
2727|Customer#000002727|11|1|1|1|0|
2728|Customer#000002728|10|0|1|1|0|
2729|Customer#000002729|24|1|1|1|0|
2730|Customer#000002730|23|0|1|1|0|
2731|Customer#000002731|15|1|1|1|0|
2732|Customer#000002732|23|0|1|1|0|
2733|Customer#000002733|24|0|1|1|0|
2734|Customer#000002734|1|1|1|1|0|
2735|Customer#000002735|6|0|1|1|0|
2736|Customer#000002736|18|0|1|1|1|
2737|Customer#000002737|9|0|1|1|1|
2738|Customer#000002738|18|0|1|1|1|
2739|Customer#000002739|24|1|1|1|0|
2740|Customer#000002740|17|0|1|1|0|
2741|Customer#000002741|24|0|1|1|0|
2742|Customer#000002742|12|1|1|1|1|
2743|Customer#000002743|22|1|1|1|0|
2744|Customer#000002744|23|0|1|1|0|
2745|Customer#000002745|6|0|1|1|0|
2746|Customer#000002746|18|0|1|1|1|
2747|Customer#000002747|21|0|1|1|1|
2748|Customer#000002748|20|0|1|1|0|
2749|Customer#000002749|18|1|1|1|1|
2750|Customer#000002750|10|0|1|1|0|
2751|Customer#000002751|0|0|1|1|0|
2752|Customer#000002752|13|0|1|1|0|
2753|Customer#000002753|10|0|1|1|0|
2754|Customer#000002754|24|1|1|1|0|
2755|Customer#000002755|12|0|1|1|1|
2756|Customer#000002756|0|0|1|1|0|
2757|Customer#000002757|0|0|1|1|0|
2758|Customer#000002758|22|0|1|1|0|
2759|Customer#000002759|4|0|1|1|0|
2760|Customer#000002760|16|1|1|1|0|
2761|Customer#000002761|0|0|1|1|0|
2762|Customer#000002762|12|0|1|1|1|
2763|Customer#000002763|22|0|1|1|0|
2764|Customer#000002764|4|0|1|1|0|
2765|Customer#000002765|19|1|1|1|0|
2766|Customer#000002766|0|0|1|1|0|
2767|Customer#000002767|5|0|1|1|0|
2768|Customer#000002768|5|0|1|1|0|
2769|Customer#000002769|24|0|1|1|0|
2770|Customer#000002770|10|0|1|1|0|
2771|Customer#000002771|1|0|1|1|0|
2772|Customer#000002772|0|0|1|1|0|
2773|Customer#000002773|14|0|1|1|0|
2774|Customer#000002774|11|1|1|1|0|
2775|Customer#000002775|14|0|1|1|0|
2776|Customer#000002776|18|0|1|1|1|
2777|Customer#000002777|17|0|1|1|0|
2778|Customer#000002778|23|0|1|1|0|
2779|Customer#000002779|16|1|1|1|0|
2780|Customer#000002780|0|1|1|1|0|
2781|Customer#000002781|16|0|1|1|0|
2782|Customer#000002782|4|0|1|1|0|
2783|Customer#000002783|17|0|1|1|0|
2784|Customer#000002784|4|0|1|1|0|
2785|Customer#000002785|5|0|1|1|0|
2786|Customer#000002786|15|0|1|1|0|
2787|Customer#000002787|12|0|1|1|1|
2788|Customer#000002788|16|0|1|1|0|
2789|Customer#000002789|12|0|1|1|1|
2790|Customer#000002790|22|0|1|1|0|
2791|Customer#000002791|6|1|1|1|0|
2792|Customer#000002792|20|0|1|1|0|
2793|Customer#000002793|7|0|1|1|0|
2794|Customer#000002794|11|0|1|1|0|
2795|Customer#000002795|20|0|1|1|0|
2796|Customer#000002796|15|0|1|1|0|
2797|Customer#000002797|15|0|1|1|0|
2798|Customer#000002798|23|0|1|1|0|
2799|Customer#000002799|2|1|1|1|0|
2800|Customer#000002800|23|0|1|1|0|
2801|Customer#000002801|13|0|1|1|0|
2802|Customer#000002802|21|0|1|1|1|
2803|Customer#000002803|8|0|1|1|1|
2804|Customer#000002804|9|0|1|1|1|
2805|Customer#000002805|13|0|1|1|0|
2806|Customer#000002806|22|0|1|1|0|
2807|Customer#000002807|11|0|1|1|0|
2808|Customer#000002808|17|0|1|1|0|
2809|Customer#000002809|14|0|1|1|0|
2810|Customer#000002810|18|0|1|1|1|
2811|Customer#000002811|16|0|1|1|0|
2812|Customer#000002812|13|0|1|1|0|
2813|Customer#000002813|18|1|1|1|1|
2814|Customer#000002814|18|0|1|1|1|
2815|Customer#000002815|7|0|1|1|0|
2816|Customer#000002816|8|0|1|1|1|
2817|Customer#000002817|24|0|1|1|0|
2818|Customer#000002818|3|0|1|1|0|
2819|Customer#000002819|12|0|1|1|1|
2820|Customer#000002820|17|1|1|1|0|
2821|Customer#000002821|7|0|1|1|0|
2822|Customer#000002822|24|0|1|1|0|
2823|Customer#000002823|11|0|1|1|0|
2824|Customer#000002824|15|0|1|1|0|
2825|Customer#000002825|10|0|1|1|0|
2826|Customer#000002826|8|0|1|1|1|
2827|Customer#000002827|6|0|1|1|0|
2828|Customer#000002828|3|0|1|1|0|
2829|Customer#000002829|1|0|1|1|0|
2830|Customer#000002830|2|0|1|1|0|
2831|Customer#000002831|11|0|1|1|0|
2832|Customer#000002832|7|1|1|1|0|
2833|Customer#000002833|6|0|1|1|0|
2834|Customer#000002834|22|0|1|1|0|
2835|Customer#000002835|5|0|1|1|0|
2836|Customer#000002836|2|0|1|1|0|
2837|Customer#000002837|24|1|1|1|0|
2838|Customer#000002838|0|0|1|1|0|
2839|Customer#000002839|8|0|1|1|1|
2840|Customer#000002840|6|0|1|1|0|
2841|Customer#000002841|8|1|1|1|1|
2842|Customer#000002842|19|0|1|1|0|
2843|Customer#000002843|0|0|1|1|0|
2844|Customer#000002844|1|0|1|1|0|
2845|Customer#000002845|23|0|1|1|0|
2846|Customer#000002846|15|0|1|1|0|
2847|Customer#000002847|18|0|1|1|1|
2848|Customer#000002848|9|0|1|1|1|
2849|Customer#000002849|22|0|1|1|0|
2850|Customer#000002850|4|0|1|1|0|
2851|Customer#000002851|11|0|1|1|0|
2852|Customer#000002852|20|0|1|1|0|
2853|Customer#000002853|17|0|1|1|0|
2854|Customer#000002854|20|0|1|1|0|
2855|Customer#000002855|5|0|1|1|0|
2856|Customer#000002856|1|0|1|1|0|
2857|Customer#000002857|15|1|1|1|0|
2858|Customer#000002858|15|0|1|1|0|
2859|Customer#000002859|4|0|1|1|0|
2860|Customer#000002860|7|0|1|1|0|
2861|Customer#000002861|2|0|1|1|0|
2862|Customer#000002862|14|0|1|1|0|
2863|Customer#000002863|8|0|1|1|1|
2864|Customer#000002864|7|0|1|1|0|
2865|Customer#000002865|8|0|1|1|1|
2866|Customer#000002866|17|0|1|1|0|
2867|Customer#000002867|18|1|1|1|1|
2868|Customer#000002868|8|1|1|1|1|
2869|Customer#000002869|15|0|1|1|0|
2870|Customer#000002870|7|0|1|1|0|
2871|Customer#000002871|15|0|1|1|0|
2872|Customer#000002872|9|1|1|1|1|
2873|Customer#000002873|5|0|1|1|0|
2874|Customer#000002874|24|0|1|1|0|
2875|Customer#000002875|14|1|1|1|0|
2876|Customer#000002876|20|0|1|1|0|
2877|Customer#000002877|24|0|1|1|0|
2878|Customer#000002878|3|1|1|1|0|
2879|Customer#000002879|1|1|1|1|0|
2880|Customer#000002880|21|0|1|1|1|
2881|Customer#000002881|7|1|1|1|0|
2882|Customer#000002882|5|0|1|1|0|
2883|Customer#000002883|8|0|1|1|1|
2884|Customer#000002884|15|1|1|1|0|
2885|Customer#000002885|3|0|1|1|0|
2886|Customer#000002886|17|1|1|1|0|
2887|Customer#000002887|12|0|1|1|1|
2888|Customer#000002888|19|1|1|1|0|
2889|Customer#000002889|17|0|1|1|0|
2890|Customer#000002890|24|0|1|1|0|
2891|Customer#000002891|7|0|1|1|0|
2892|Customer#000002892|14|1|1|1|0|
2893|Customer#000002893|12|0|1|1|1|
2894|Customer#000002894|17|0|1|1|0|
2895|Customer#000002895|3|0|1|1|0|
2896|Customer#000002896|12|1|1|1|1|
2897|Customer#000002897|23|0|1|1|0|
2898|Customer#000002898|10|0|1|1|0|
2899|Customer#000002899|14|1|1|1|0|
2900|Customer#000002900|9|0|1|1|1|
2901|Customer#000002901|8|0|1|1|1|
2902|Customer#000002902|0|0|1|1|0|
2903|Customer#000002903|3|1|1|1|0|
2904|Customer#000002904|2|0|1|1|0|
2905|Customer#000002905|12|0|1|1|1|
2906|Customer#000002906|20|1|1|1|0|
2907|Customer#000002907|18|0|1|1|1|
2908|Customer#000002908|2|0|1|1|0|
2909|Customer#000002909|16|0|1|1|0|
2910|Customer#000002910|1|0|1|1|0|
2911|Customer#000002911|19|0|1|1|0|
2912|Customer#000002912|18|0|1|1|1|
2913|Customer#000002913|16|0|1|1|0|
2914|Customer#000002914|19|0|1|1|0|
2915|Customer#000002915|0|0|1|1|0|
2916|Customer#000002916|13|0|1|1|0|
2917|Customer#000002917|17|0|1|1|0|
2918|Customer#000002918|24|0|1|1|0|
2919|Customer#000002919|23|0|1|1|0|
2920|Customer#000002920|18|0|1|1|1|
2921|Customer#000002921|0|0|1|1|0|
2922|Customer#000002922|2|0|1|1|0|
2923|Customer#000002923|15|1|1|1|0|
2924|Customer#000002924|10|0|1|1|0|
2925|Customer#000002925|21|0|1|1|1|
2926|Customer#000002926|13|1|1|1|0|
2927|Customer#000002927|7|0|1|1|0|
2928|Customer#000002928|4|0|1|1|0|
2929|Customer#000002929|12|0|1|1|1|
2930|Customer#000002930|24|0|1|1|0|
2931|Customer#000002931|9|0|1|1|1|
2932|Customer#000002932|2|0|1|1|0|
2933|Customer#000002933|21|0|1|1|1|
2934|Customer#000002934|0|0|1|1|0|
2935|Customer#000002935|17|0|1|1|0|
2936|Customer#000002936|12|0|1|1|1|
2937|Customer#000002937|2|0|1|1|0|
2938|Customer#000002938|21|1|1|1|1|
2939|Customer#000002939|0|0|1|1|0|
2940|Customer#000002940|9|0|1|1|1|
2941|Customer#000002941|24|1|1|1|0|
2942|Customer#000002942|10|0|1|1|0|
2943|Customer#000002943|9|1|1|1|1|
2944|Customer#000002944|11|0|1|1|0|
2945|Customer#000002945|6|0|1|1|0|
2946|Customer#000002946|12|0|1|1|1|
2947|Customer#000002947|18|0|1|1|1|
2948|Customer#000002948|2|0|1|1|0|
2949|Customer#000002949|15|0|1|1|0|
2950|Customer#000002950|14|0|1|1|0|
2951|Customer#000002951|11|0|1|1|0|
2952|Customer#000002952|13|1|1|1|0|
2953|Customer#000002953|0|0|1|1|0|
2954|Customer#000002954|5|0|1|1|0|
2955|Customer#000002955|9|1|1|1|1|
2956|Customer#000002956|15|1|1|1|0|
2957|Customer#000002957|1|0|1|1|0|
2958|Customer#000002958|18|0|1|1|1|
2959|Customer#000002959|21|0|1|1|1|
2960|Customer#000002960|10|0|1|1|0|
2961|Customer#000002961|0|0|1|1|0|
2962|Customer#000002962|9|0|1|1|1|
2963|Customer#000002963|0|1|1|1|0|
2964|Customer#000002964|7|1|1|1|0|
2965|Customer#000002965|19|1|1|1|0|
2966|Customer#000002966|4|1|1|1|0|
2967|Customer#000002967|6|1|1|1|0|
2968|Customer#000002968|1|0|1|1|0|
2969|Customer#000002969|9|0|1|1|1|
2970|Customer#000002970|16|1|1|1|0|
2971|Customer#000002971|6|0|1|1|0|
2972|Customer#000002972|22|0|1|1|0|
2973|Customer#000002973|2|0|1|1|0|
2974|Customer#000002974|17|0|1|1|0|
2975|Customer#000002975|8|0|1|1|1|
2976|Customer#000002976|5|0|1|1|0|
2977|Customer#000002977|23|0|1|1|0|
2978|Customer#000002978|15|0|1|1|0|
2979|Customer#000002979|12|0|1|1|1|
2980|Customer#000002980|14|0|1|1|0|
2981|Customer#000002981|4|0|1|1|0|
2982|Customer#000002982|3|0|1|1|0|
2983|Customer#000002983|24|0|1|1|0|
2984|Customer#000002984|8|0|1|1|1|
2985|Customer#000002985|2|1|1|1|0|
2986|Customer#000002986|9|0|1|1|1|
2987|Customer#000002987|7|1|1|1|0|
2988|Customer#000002988|13|0|1|1|0|
2989|Customer#000002989|18|0|1|1|1|
2990|Customer#000002990|17|0|1|1|0|
2991|Customer#000002991|8|0|1|1|1|
2992|Customer#000002992|8|0|1|1|1|
2993|Customer#000002993|14|0|1|1|0|
2994|Customer#000002994|3|1|1|1|0|
2995|Customer#000002995|2|0|1|1|0|
2996|Customer#000002996|17|0|1|1|0|
2997|Customer#000002997|0|0|1|1|0|
2998|Customer#000002998|17|1|1|1|0|
2999|Customer#000002999|21|0|1|1|1|
3000|Customer#000003000|4|0|1|1|0|
3001|Customer#000003001|9|0|1|1|1|
3002|Customer#000003002|3|0|1|1|0|
3003|Customer#000003003|16|0|1|1|0|
3004|Customer#000003004|13|0|1|1|0|
3005|Customer#000003005|16|1|1|1|0|
3006|Customer#000003006|2|0|1|1|0|
3007|Customer#000003007|13|0|1|1|0|
3008|Customer#000003008|5|0|1|1|0|
3009|Customer#000003009|6|0|1|1|0|
3010|Customer#000003010|18|0|1|1|1|
3011|Customer#000003011|7|0|1|1|0|
3012|Customer#000003012|8|1|1|1|1|
3013|Customer#000003013|20|0|1|1|0|
3014|Customer#000003014|3|0|1|1|0|
3015|Customer#000003015|1|0|1|1|0|
3016|Customer#000003016|10|0|1|1|0|
3017|Customer#000003017|21|0|1|1|1|
3018|Customer#000003018|15|0|1|1|0|
3019|Customer#000003019|16|0|1|1|0|
3020|Customer#000003020|11|0|1|1|0|
3021|Customer#000003021|20|0|1|1|0|
3022|Customer#000003022|19|0|1|1|0|
3023|Customer#000003023|5|1|1|1|0|
3024|Customer#000003024|9|0|1|1|1|
3025|Customer#000003025|20|0|1|1|0|
3026|Customer#000003026|23|0|1|1|0|
3027|Customer#000003027|2|1|1|1|0|
3028|Customer#000003028|22|1|1|1|0|
3029|Customer#000003029|4|1|1|1|0|
3030|Customer#000003030|22|0|1|1|0|
3031|Customer#000003031|9|1|1|1|1|
3032|Customer#000003032|24|1|1|1|0|
3033|Customer#000003033|1|0|1|1|0|
3034|Customer#000003034|23|0|1|1|0|
3035|Customer#000003035|13|1|1|1|0|
3036|Customer#000003036|0|0|1|1|0|
3037|Customer#000003037|20|0|1|1|0|
3038|Customer#000003038|24|0|1|1|0|
3039|Customer#000003039|14|0|1|1|0|
3040|Customer#000003040|20|0|1|1|0|
3041|Customer#000003041|16|0|1|1|0|
3042|Customer#000003042|8|0|1|1|1|
3043|Customer#000003043|24|0|1|1|0|
3044|Customer#000003044|19|0|1|1|0|
3045|Customer#000003045|4|0|1|1|0|
3046|Customer#000003046|3|0|1|1|0|
3047|Customer#000003047|10|1|1|1|0|
3048|Customer#000003048|24|0|1|1|0|
3049|Customer#000003049|22|0|1|1|0|
3050|Customer#000003050|15|1|1|1|0|
3051|Customer#000003051|20|0|1|1|0|
3052|Customer#000003052|1|0|1|1|0|
3053|Customer#000003053|23|0|1|1|0|
3054|Customer#000003054|9|0|1|1|1|
3055|Customer#000003055|23|1|1|1|0|
3056|Customer#000003056|13|0|1|1|0|
3057|Customer#000003057|10|0|1|1|0|
3058|Customer#000003058|5|0|1|1|0|
3059|Customer#000003059|1|0|1|1|0|
3060|Customer#000003060|3|0|1|1|0|
3061|Customer#000003061|3|0|1|1|0|
3062|Customer#000003062|6|0|1|1|0|
3063|Customer#000003063|2|0|1|1|0|
3064|Customer#000003064|17|0|1|1|0|
3065|Customer#000003065|19|0|1|1|0|
3066|Customer#000003066|11|0|1|1|0|
3067|Customer#000003067|5|0|1|1|0|
3068|Customer#000003068|10|1|1|1|0|
3069|Customer#000003069|1|0|1|1|0|
3070|Customer#000003070|9|0|1|1|1|
3071|Customer#000003071|16|1|1|1|0|
3072|Customer#000003072|12|1|1|1|1|
3073|Customer#000003073|1|0|1|1|0|
3074|Customer#000003074|23|0|1|1|0|
3075|Customer#000003075|17|0|1|1|0|
3076|Customer#000003076|22|1|1|1|0|
3077|Customer#000003077|3|0|1|1|0|
3078|Customer#000003078|7|0|1|1|0|
3079|Customer#000003079|21|0|1|1|1|
3080|Customer#000003080|1|0|1|1|0|
3081|Customer#000003081|17|1|1|1|0|
3082|Customer#000003082|16|1|1|1|0|
3083|Customer#000003083|12|0|1|1|1|
3084|Customer#000003084|16|1|1|1|0|
3085|Customer#000003085|6|0|1|1|0|
3086|Customer#000003086|22|0|1|1|0|
3087|Customer#000003087|24|0|1|1|0|
3088|Customer#000003088|1|1|1|1|0|
3089|Customer#000003089|15|0|1|1|0|
3090|Customer#000003090|0|0|1|1|0|
3091|Customer#000003091|2|1|1|1|0|
3092|Customer#000003092|15|1|1|1|0|
3093|Customer#000003093|11|0|1|1|0|
3094|Customer#000003094|3|1|1|1|0|
3095|Customer#000003095|11|0|1|1|0|
3096|Customer#000003096|6|0|1|1|0|
3097|Customer#000003097|0|0|1|1|0|
3098|Customer#000003098|11|0|1|1|0|
3099|Customer#000003099|22|0|1|1|0|
3100|Customer#000003100|1|0|1|1|0|
3101|Customer#000003101|5|1|1|1|0|
3102|Customer#000003102|18|0|1|1|1|
3103|Customer#000003103|4|1|1|1|0|
3104|Customer#000003104|13|1|1|1|0|
3105|Customer#000003105|18|0|1|1|1|
3106|Customer#000003106|18|0|1|1|1|
3107|Customer#000003107|15|0|1|1|0|
3108|Customer#000003108|8|1|1|1|1|
3109|Customer#000003109|11|0|1|1|0|
3110|Customer#000003110|11|0|1|1|0|
3111|Customer#000003111|1|0|1|1|0|
3112|Customer#000003112|12|0|1|1|1|
3113|Customer#000003113|7|1|1|1|0|
3114|Customer#000003114|22|0|1|1|0|
3115|Customer#000003115|12|0|1|1|1|
3116|Customer#000003116|15|0|1|1|0|
3117|Customer#000003117|16|0|1|1|0|
3118|Customer#000003118|10|1|1|1|0|
3119|Customer#000003119|13|1|1|1|0|
3120|Customer#000003120|16|0|1|1|0|
3121|Customer#000003121|20|0|1|1|0|
3122|Customer#000003122|21|0|1|1|1|
3123|Customer#000003123|7|1|1|1|0|
3124|Customer#000003124|24|0|1|1|0|
